ts;dow;hod;broker;ttx-sc;ttx-sd;ttx-uc;ttx-ud;mtx-c;mtx-d;btx-c;btx-d;dtx-c;dtx-d;ctx-c;ctx-d;bce-c;bce-d;bank-c;bank-d;cash
371;1;11;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
371;1;11;EWIIS3;1,8604;0,0000;2571,8525;0,0000;177,8620;-624,9757;0,0000;-604,8945;0,0000;-0,9850;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-20958,2799
371;1;11;VidyutVanika;0,0000;0,0000;102,7823;-6,2060;91,5056;-104,5871;62,4611;0,0000;0,0000;-111,9300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-8700,6625
371;1;11;AgentUDE;0,0000;0,0000;3205,3041;0,0000;51,7154;-986,7893;333,9038;0,0000;0,0000;-244,1700;0,0000;0,0000;3,8304;0,0000;0,0000;0,0000;1750,4781
371;1;11;Bunnie;0,0000;0,0000;6000,3707;0,0000;0,0000;-606,4755;0,0000;-1310,6585;0,0000;-506,9600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-3427,8451
372;1;12;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;26458,6863
372;1;12;CrocodileAgent;0,0000;0,0000;0,5846;0,0000;0,0000;0,0000;0,0000;-0,1535;0,0000;-0,0900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-25373,8574
372;1;12;SPOT;1,5100;0,0000;14,8355;-20,3526;0,0000;-1,7714;118,9449;0,0000;0,0000;-2,3800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-15632,1381
372;1;12;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
372;1;12;EWIIS3;1,8604;0,0000;2430,8157;0,0000;200,5544;-622,2050;0,0000;-625,5133;0,0000;-0,9850;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-19573,7527
372;1;12;VidyutVanika;0,0000;0,0000;82,4382;-0,0192;102,2182;-116,1169;39,1229;0,0000;0,0000;-111,9300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-8704,9492
372;1;12;AgentUDE;0,0000;0,0000;3550,6445;0,0000;55,3932;-1007,0208;122,3957;0,0000;0,0000;-244,1700;0,0000;0,0000;3,9972;0,0000;0,0000;0,0000;4231,7180
372;1;12;Bunnie;0,0000;0,0000;5815,3573;0,0000;0,0000;-623,4714;0,0000;-1301,3977;0,0000;-506,9600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-44,3170
373;1;13;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;26458,6563
373;1;13;CrocodileAgent;15,0000;-0,5000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-25359,4174
373;1;13;SPOT;1,5100;0,0000;13,7869;-75,4956;0,0000;-3,2317;473,0146;0,0000;0,0000;-2,3950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-15224,9488
373;1;13;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
373;1;13;EWIIS3;1,8604;0,0000;2737,4035;0,0000;0,0000;-121,8790;0,0000;-816,5976;0,0000;-0,8550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-17773,8205
373;1;13;VidyutVanika;5,0000;0,0000;60,4806;-5,4834;99,0905;-120,9974;78,5620;0,0000;0,0000;-111,9150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-8700,2120
373;1;13;AgentUDE;82,5000;0,0000;3653,8658;0,0000;59,0417;-1054,2927;43,4293;0,0000;0,0000;-283,7600;0,0000;0,0000;3,6211;0,0000;0,0000;0,0000;6736,1231
373;1;13;Bunnie;0,0000;0,0000;6272,1142;-14,0565;0,0000;-768,1506;0,0000;-1288,6140;0,0000;-467,5150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3689,4611
374;1;14;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;26458,6263
374;1;14;CrocodileAgent;0,0000;0,0000;0,0351;0,0000;0,0000;0,0000;0,0000;-0,0008;0,0000;-0,0600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-25359,4431
374;1;14;SPOT;1,5200;0,0000;13,7178;-63,2738;0,0000;-2,6946;14,6074;0,0000;0,0000;-2,3950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-15263,4671
374;1;14;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
374;1;14;EWIIS3;1,7021;0,0000;2076,5644;0,0000;0,0000;-369,3574;0,0000;-9,6495;0,0000;-0,8550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-16075,4159
374;1;14;VidyutVanika;0,0000;0,0000;49,1048;-3,8530;111,0895;-125,1653;2,1003;0,0000;0,0000;-111,9150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-8778,8506
374;1;14;AgentUDE;0,0000;0,0000;4441,2825;0,0000;57,4848;-903,4100;0,0000;-18,2565;0,0000;-283,7600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;10029,4639
374;1;14;Bunnie;0,0000;0,0000;5293,9208;0,0000;169,5617;-913,1208;12,0047;0,0000;0,0000;-467,5150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;7784,3125
375;1;15;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;26458,5963
375;1;15;CrocodileAgent;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-25359,5031
375;1;15;SPOT;1,5200;0,0000;12,9207;-45,4730;0,0000;-1,5960;239,7056;0,0000;0,0000;-2,3950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-15058,7849
375;1;15;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
375;1;15;EWIIS3;1,7021;0,0000;2143,8239;0,0000;0,0000;-79,5736;0,0000;-191,0839;0,0000;-0,8550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-14201,4024
375;1;15;VidyutVanika;0,0000;0,0000;56,6049;-3,9800;127,9469;-141,6359;49,6091;0,0000;0,0000;-111,9150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-8802,2206
375;1;15;AgentUDE;0,0000;0,0000;4409,3846;0,0000;62,4275;-996,2350;0,0000;-458,5684;0,0000;-283,7600;0,0000;0,0000;1,4151;0,0000;0,0000;0,0000;12764,1277
375;1;15;Bunnie;0,0000;0,0000;6108,7173;0,0000;4,2973;-511,6537;85,4510;0,0000;0,0000;-467,5150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;13003,6094
376;1;16;default broker;0,0000;0,0000;0,0980;0,0000;0,0000;0,0000;0,0000;-0,0219;0,0000;-0,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;26458,6424
376;1;16;CrocodileAgent;0,0000;0,0000;0,1730;0,0000;0,0000;0,0000;0,0000;-0,0377;0,0000;-0,0600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-25359,4278
376;1;16;SPOT;1,5200;0,0000;12,0801;-6,0780;0,0000;-1,9887;32,7869;0,0000;0,0000;-2,3950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-15022,8596
376;1;16;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
376;1;16;EWIIS3;1,7021;0,0000;2124,9315;0,0000;17,9401;-57,3523;0,0000;-156,2250;0,0000;-0,8550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-12271,2610
376;1;16;VidyutVanika;0,0000;0,0000;65,5894;-3,1950;138,2384;-143,6053;29,2641;0,0000;0,0000;-111,9150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-8827,8439
376;1;16;AgentUDE;0,0000;0,0000;4476,9816;0,0000;0,0000;-1056,6323;0,0000;-231,3182;0,0000;-283,7600;0,0000;0,0000;1,5759;0,0000;0,0000;0,0000;15670,9748
