ts;dow;hod;broker;ttx-sc;ttx-sd;ttx-uc;ttx-ud;mtx-c;mtx-d;btx-c;btx-d;dtx-c;dtx-d;ctx-c;ctx-d;bce-c;bce-d;bank-c;bank-d;cash
372;1;12;Bunnie;0,0000;0,0000;5307,3190;-2,2946;7,8278;-374,6032;0,0000;-1937,0773;0,0000;-351,4700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-5199,9356
373;1;13;default broker;0,0000;0,0000;0,0000;-0,0031;0,0000;0,0000;0,0514;0,0000;0,0000;-106,6550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23316,5412
373;1;13;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
373;1;13;EWIIS3;1,1083;0,0000;2253,1984;0,0000;0,0000;0,0000;0,0000;-2072,1842;0,0000;-0,6750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-13024,1513
373;1;13;AgentUDE;40,7500;0,0000;6893,2462;-7,9856;0,0000;-2379,7660;1616,7788;0,0000;0,0000;-475,1650;0,0000;0,0000;4,7890;0,0000;0,0000;0,0000;41870,9594
373;1;13;Bunnie;5,0000;0,0000;5583,0673;-0,0028;5,8633;-475,6677;0,0000;-2150,3409;0,0000;-283,9450;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-2515,9614
374;1;14;default broker;0,0000;0,0000;0,1890;-2,2637;0,0000;0,0000;50,1614;0,0000;0,0000;-106,6550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23257,9729
374;1;14;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
374;1;14;EWIIS3;1,5042;0,0000;2311,5291;0,0000;0,0000;0,0000;0,0000;-2847,4297;0,0000;-0,6750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-13559,2227
374;1;14;AgentUDE;0,7500;0,0000;7864,6971;-6,5925;0,0000;-3348,9889;793,2464;0,0000;0,0000;-475,1650;0,0000;0,0000;3,0974;0,0000;0,0000;0,0000;46702,0040
374;1;14;Bunnie;0,0000;0,0000;4308,9833;-2,2633;4,4125;-570,4393;0,0000;-816,3286;0,0000;-283,9450;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;124,4583
375;1;15;default broker;0,0000;0,0000;0,0000;-2,2134;5,3799;0,0000;22,1733;0,0000;0,0000;-106,6550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23176,6576
375;1;15;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
375;1;15;EWIIS3;1,5042;0,0000;2393,8184;0,0000;0,0000;0,0000;0,0000;-2326,9106;0,0000;-0,6750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-13491,4858
375;1;15;AgentUDE;0,7500;0,0000;7723,6673;-5,0266;0,0000;-2366,1308;557,5468;0,0000;0,0000;-475,1650;0,0000;0,0000;2,5605;0,0000;0,0000;0,0000;52140,2062
375;1;15;Bunnie;0,0000;0,0000;5525,9853;-2,2132;0,0000;-525,7815;0,0000;-1551,9101;0,0000;-283,9450;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3286,5938
376;1;16;default broker;0,0000;0,0000;1,0405;-2,3625;9,7946;-0,8273;12,8678;0,0000;0,0000;-106,6550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23090,5156
376;1;16;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
376;1;16;EWIIS3;1,5042;0,0000;2445,1739;0,0000;0,0000;0,0000;0,0000;-2247,7046;0,0000;-0,6750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-13293,1874
376;1;16;AgentUDE;0,7500;0,0000;7592,5938;-2,6515;0,0000;-2344,1129;703,3681;0,0000;0,0000;-475,1650;0,0000;0,0000;2,4218;0,0000;0,0000;0,0000;57617,4105
376;1;16;Bunnie;0,0000;0,0000;5407,0914;-2,3624;0,0000;-504,0658;0,0000;-1425,0989;0,0000;-283,9450;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;6478,2131
377;1;17;default broker;0,0000;0,0000;0,0000;-2,1549;9,7207;-0,8651;9,8516;0,0000;0,0000;-106,6550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23000,4130
377;1;17;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
377;1;17;EWIIS3;1,5042;0,0000;2115,4142;0,0000;0,0000;0,0000;0,0000;-1977,2679;0,0000;-0,6750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-13154,2119
377;1;17;AgentUDE;0,7500;0,0000;7438,7921;-0,4274;0,0000;-2330,5178;999,8544;0,0000;0,0000;-475,1650;0,0000;0,0000;2,4727;0,0000;0,0000;0,0000;63253,1694
377;1;17;Bunnie;0,0000;0,0000;5091,1115;-2,1549;0,0000;-409,3660;0,0000;-2216,3829;0,0000;-283,9450;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;8657,4759
378;1;18;default broker;0,0000;0,0000;0,0000;-1,9436;9,9541;-0,5406;4,6782;0,0000;0,0000;-106,6550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22905,9060
378;1;18;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
378;1;18;EWIIS3;1,5042;0,0000;1718,7295;0,0000;0,0000;0,0000;0,0000;-1490,8541;0,0000;-0,6750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-12925,5074
378;1;18;AgentUDE;0,7500;0,0000;7431,9220;0,0000;0,0000;-2335,1336;935,6375;0,0000;0,0000;-475,1650;0,0000;0,0000;2,1011;0,0000;0,0000;0,0000;68813,2814
378;1;18;Bunnie;0,0000;0,0000;4312,6437;-1,9436;0,0000;-758,8935;101,0677;0,0000;0,0000;-283,9450;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;12026,4053
379;1;19;default broker;0,0000;0,0000;0,0000;-1,9469;12,0243;0,0000;0,0000;-0,1121;0,0000;-106,3500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22809,5213
379;1;19;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
379;1;19;EWIIS3;1,5042;0,0000;1346,9704;0,0000;0,0000;0,0000;0,0000;-103,1973;0,0000;-0,4800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-11680,7101
379;1;19;AgentUDE;44,7500;-10,0000;7016,0595;0,0000;0,0000;-2442,1054;114,5280;0,0000;0,0000;-501,1550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;73035,3585
379;1;19;Bunnie;0,0000;0,0000;3931,1605;-1,9469;0,0000;-778,3480;38,2166;0,0000;0,0000;-258,4550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;14957,0325
380;1;20;default broker;0,0000;0,0000;0,0000;-1,8325;9,1453;-0,7648;0,0000;-0,1896;0,0000;-106,3500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22709,5297
380;1;20;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
380;1;20;EWIIS3;0,9896;0,0000;1058,2614;0,0000;0,0000;0,0000;36,8637;0,0000;0,0000;-0,4800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-10585,0754
380;1;20;AgentUDE;0,7500;0,0000;4538,3936;-1,8000;0,0000;-2278,2728;0,0000;-89,7405;0,0000;-501,1550;0,0000;0,0000;0,0604;0,0000;0,0000;0,0000;74703,5943
380;1;20;Bunnie;0,0000;0,0000;4793,3210;-1,8325;0,0000;-768,3812;13,2523;0,0000;0,0000;-258,4550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;18734,9371
381;1;21;default broker;0,0000;0,0000;0,0000;-1,9444;8,6292;0,0000;0,0000;-0,0504;0,0000;-106,3500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22609,8141
381;1;21;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
381;1;21;EWIIS3;0,9896;0,0000;830,2320;0,0000;0,0000;0,0000;6,0442;0,0000;0,0000;-0,4800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-9748,2896
381;1;21;AgentUDE;0,7500;0,0000;4471,4735;-2,1810;0,0000;-2330,2245;0,0000;-8,1204;0,0000;-501,1550;0,0000;0,0000;0,0155;0,0000;0,0000;0,0000;76334,1524
381;1;21;Bunnie;0,0000;0,0000;4372,6991;-1,9444;0,0000;-766,1065;0,2343;0,0000;0,0000;-258,4550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22081,3645
382;1;22;default broker;0,0000;0,0000;1,1015;-2,0449;8,0882;-0,6264;7,2756;0,0000;0,0000;-106,3500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22517,2581
382;1;22;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
382;1;22;EWIIS3;0,9896;0,0000;795,4681;0,0000;0,0000;0,0000;0,0000;-526,2362;0,0000;-0,4800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-9478,5482
382;1;22;AgentUDE;0,7500;0,0000;4696,0237;0,0000;0,0000;-2191,2687;0,0000;-175,5118;0,0000;-501,1550;0,0000;0,0000;1,5752;0,0000;0,0000;0,0000;78164,5657
382;1;22;Bunnie;0,0000;0,0000;3688,4215;-2,0449;19,2682;-360,4245;676,4112;0,0000;0,0000;-258,4550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25844,5409
383;1;23;default broker;0,0000;0,0000;0,0000;-1,8257;4,9852;0,0000;3,9024;0,0000;0,0000;-106,3500;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22417,9701
383;1;23;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
383;1;23;EWIIS3;0,9896;0,0000;793,0618;0,0000;0,0000;0,0000;0,0000;-835,1285;0,0000;-0,4800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-9520,1053
383;1;23;AgentUDE;0,7500;0,0000;4958,2092;0,0000;418,8064;-2300,7583;0,0000;-1251,4379;0,0000;-501,1550;0,0000;0,0000;2,7263;0,0000;0,0000;0,0000;79491,7065
383;1;23;Bunnie;0,0000;0,0000;3759,0708;-1,8257;0,0000;-533,9559;0,0000;-1108,0059;0,0000;-258,4550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;27701,3691
384;2;0;default broker;0,0000;0,0000;0,5679;-1,1660;5,8548;0,0000;0,0634;0,0000;0,0000;-106,3500;0,0000;0,0000;0,0000;0,0000;3,1037;0,0000;22320,0437
384;2;0;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
384;2;0;EWIIS3;0,9896;0,0000;757,2005;0,0000;0,0000;0,0000;5,8517;0,0000;0,0000;-0,4800;0,0000;0,0000;0,0000;0,0000;0,0000;-2,4356;-8758,9791
384;2;0;AgentUDE;0,7500;0,0000;4093,9609;0,0000;136,4015;-2154,1442;0,0000;-15,2639;0,0000;-501,1550;0,0000;0,0000;0,0000;0,0000;11,2721;0,0000;81063,5279
384;2;0;Bunnie;0,0000;0,0000;2930,8340;-1,1660;305,1300;-660,7452;5,6869;0,0000;0,0000;-258,4550;0,0000;0,0000;0,0000;0,0000;4,1753;0,0000;30026,8291
385;2;1;default broker;0,0000;0,0000;0,0000;-1,9886;7,3496;0,0000;4,5784;0,0000;0,0000;-106,6750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22223,3082
385;2;1;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
385;2;1;EWIIS3;0,9896;0,0000;768,3156;0,0000;0,0000;0,0000;0,0000;-536,8307;0,0000;-0,4800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-8526,9846
385;2;1;AgentUDE;12,7500;-20,0000;4105,3576;0,0000;211,6080;-2160,0020;0,0000;-281,2981;0,0000;-524,5650;0,0000;0,0000;1,7790;0,0000;0,0000;0,0000;82409,1574
385;2;1;Bunnie;5,0000;0,0000;3183,6383;-1,9886;20,3593;-680,1602;0,0000;-306,2953;0,0000;-234,7200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;32012,6627
386;2;2;default broker;0,0000;0,0000;0,0000;-1,8451;7,3931;-1,2673;5,4623;0,0000;0,0000;-106,6750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22126,3762
386;2;2;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
386;2;2;EWIIS3;0,9896;-7344,5917;792,5413;0,0000;0,0000;0,0000;0,0000;-498,3590;0,0000;-0,4800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-8232,2927
386;2;2;AgentUDE;0,7500;0,0000;4356,2643;0,0000;670,6451;-2186,6568;0,0000;-483,8657;0,0000;-524,5650;0,0000;0,0000;3,2267;0,0000;0,0000;0,0000;84244,9561
386;2;2;Bunnie;0,0000;0,0000;2632,6314;-1,8451;0,0000;-739,0806;0,0000;-37,7164;0,0000;-234,7200;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;33631,9320
