game;timeslot;broker;netDemand;mktQty;mktCost;imbalance;imbalanceCost;mktImbCost;estCost
PowerTAC_2018_Finals_102;382;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;382;Bunnie;-18237.617;23912.448;-379.693;5674.831;676.411;289.798;0.000
PowerTAC_2018_Finals_102;382;EWIIS3;-4414.920;0.000;0.000;-4414.920;-526.236;-225.458;-225.458
PowerTAC_2018_Finals_102;382;AgentUDE;-34495.494;33036.217;-2191.269;-1472.477;-175.512;-75.195;-75.195
PowerTAC_2018_Finals_102;383;default broker;182.570;-162.002;-4.985;20.568;3.902;1.680;0.000
PowerTAC_2018_Finals_102;383;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;383;Bunnie;-18612.784;12773.012;-533.956;-5839.772;-1108.006;-476.966;-476.966
PowerTAC_2018_Finals_102;383;EWIIS3;-4401.565;0.000;0.000;-4401.565;-835.129;-359.500;-359.500
PowerTAC_2018_Finals_102;383;AgentUDE;-40207.741;33625.208;-2719.565;-6595.733;-1251.438;-538.710;-538.710
PowerTAC_2018_Finals_102;384;default broker;115.464;-160.976;-5.855;-45.511;0.063;-2.567;-2.445
PowerTAC_2018_Finals_102;384;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;384;Bunnie;-22428.277;18344.104;-965.875;-4084.173;5.687;-230.343;-219.375
PowerTAC_2018_Finals_102;384;EWIIS3;-4202.531;0.000;0.000;-4202.531;5.852;-237.019;-225.732
PowerTAC_2018_Finals_102;384;AgentUDE;-33181.996;44144.031;-2290.546;10962.035;-15.264;618.248;0.000
PowerTAC_2018_Finals_102;385;default broker;198.860;-162.492;-7.350;36.368;4.578;1.786;0.000
PowerTAC_2018_Finals_102;385;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;385;Bunnie;-24290.666;21857.662;-700.519;-2433.004;-306.295;-119.516;-21.897
PowerTAC_2018_Finals_102;385;EWIIS3;-4264.221;0.000;0.000;-4264.221;-536.831;-209.470;-209.470
PowerTAC_2018_Finals_102;385;AgentUDE;-37252.141;35030.899;-2371.610;-2234.442;-281.298;-109.762;-20.110
PowerTAC_2018_Finals_102;386;default broker;184.510;-136.298;-8.660;48.212;5.462;2.111;0.000
PowerTAC_2018_Finals_102;386;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;386;Bunnie;-20066.501;19733.604;-739.081;-332.897;-37.716;-14.575;-14.575
PowerTAC_2018_Finals_102;386;EWIIS3;-4398.676;0.000;0.000;-4398.676;-498.359;-192.583;-192.583
PowerTAC_2018_Finals_102;386;AgentUDE;-40169.257;35924.903;-2857.302;-4270.754;-483.866;-186.982;-186.982
PowerTAC_2018_Finals_102;387;default broker;255.980;-134.498;-6.985;121.482;13.704;5.545;0.000
PowerTAC_2018_Finals_102;387;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;387;Bunnie;-22272.519;26152.784;-898.249;3880.265;437.721;177.118;0.000
PowerTAC_2018_Finals_102;387;EWIIS3;-4358.560;0.000;0.000;-4358.560;-491.676;-198.950;-198.950
PowerTAC_2018_Finals_102;387;AgentUDE;-40266.795;37489.848;-3417.942;-2803.346;-316.237;-127.961;-127.961
PowerTAC_2018_Finals_102;388;default broker;176.260;-132.523;-8.957;43.737;6.595;2.230;0.000
PowerTAC_2018_Finals_102;388;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;388;Bunnie;-18232.871;2913.562;-97.973;-15319.309;-2310.031;-781.122;-781.122
PowerTAC_2018_Finals_102;388;EWIIS3;-5719.672;0.000;0.000;-5719.672;-862.482;-291.642;-291.642
PowerTAC_2018_Finals_102;388;AgentUDE;-51058.418;43662.361;-1881.469;-7422.457;-1119.248;-378.466;-378.466
PowerTAC_2018_Finals_102;389;default broker;192.710;-129.880;-8.955;62.830;10.811;4.545;0.000
PowerTAC_2018_Finals_102;389;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;389;Bunnie;-24315.635;2622.206;-88.708;-21693.430;-3732.775;-1569.314;-1307.616
PowerTAC_2018_Finals_102;389;EWIIS3;-7312.997;0.000;0.000;-7312.997;-1258.343;-529.026;-440.806
PowerTAC_2018_Finals_102;389;AgentUDE;-43152.170;43199.194;-2103.504;20.624;3.549;1.492;0.000
PowerTAC_2018_Finals_102;390;default broker;185.260;-131.269;-8.750;53.991;7.330;2.680;0.000
PowerTAC_2018_Finals_102;390;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;390;Bunnie;-23596.522;2148.248;-73.471;-21448.274;-2911.757;-1064.794;-1064.794
PowerTAC_2018_Finals_102;390;EWIIS3;-8106.899;0.000;0.000;-8106.899;-1100.570;-402.465;-402.465
PowerTAC_2018_Finals_102;390;AgentUDE;-40845.170;53975.777;-2369.418;13104.208;1778.990;650.555;0.000
PowerTAC_2018_Finals_102;391;default broker;179.090;-104.159;-9.694;74.931;19.896;8.052;0.000
PowerTAC_2018_Finals_102;391;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;391;Bunnie;-27112.478;0.000;0.000;-27112.478;-7198.937;-2913.626;-2913.626
PowerTAC_2018_Finals_102;391;EWIIS3;-10691.049;0.000;0.000;-10691.049;-2838.700;-1148.907;-1022.613
PowerTAC_2018_Finals_102;391;AgentUDE;-41333.435;43130.495;-3534.685;1770.659;470.147;190.283;0.000
PowerTAC_2018_Finals_102;392;default broker;174.610;-115.647;-12.855;58.963;13.089;5.180;0.000
PowerTAC_2018_Finals_102;392;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;392;Bunnie;-23744.838;1740.081;-60.345;-22004.757;-4884.818;-1933.109;-1671.345
PowerTAC_2018_Finals_102;392;EWIIS3;-12984.579;0.000;0.000;-12984.579;-2882.436;-1140.690;-986.228
PowerTAC_2018_Finals_102;392;AgentUDE;-48501.738;43751.840;-2189.888;-4769.698;-1058.821;-419.016;-362.277
PowerTAC_2018_Finals_102;393;default broker;269.220;-126.977;-8.653;142.243;40.790;16.658;0.000
PowerTAC_2018_Finals_102;393;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;393;Bunnie;-23622.718;1189.022;-35.053;-22433.696;-6433.191;-2627.184;-2357.648
PowerTAC_2018_Finals_102;393;EWIIS3;-12284.964;0.000;0.000;-12284.964;-3522.893;-1438.678;-1291.077
PowerTAC_2018_Finals_102;393;AgentUDE;-47447.649;45126.728;-4098.137;-2334.121;-669.344;-273.346;-245.302
PowerTAC_2018_Finals_102;394;default broker;159.717;-131.759;-10.267;27.958;7.447;2.943;0.000
PowerTAC_2018_Finals_102;394;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;394;Bunnie;-19415.865;2723.723;-81.957;-16692.142;-4446.265;-1756.882;-1756.882
PowerTAC_2018_Finals_102;394;EWIIS3;-12150.646;0.000;0.000;-12150.646;-3236.552;-1278.881;-1278.881
PowerTAC_2018_Finals_102;394;AgentUDE;-39836.994;47392.854;-4198.113;7536.060;2007.371;793.186;0.000
PowerTAC_2018_Finals_102;395;default broker;189.740;-112.657;-9.433;77.083;13.941;4.995;0.000
PowerTAC_2018_Finals_102;395;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;395;Bunnie;-22493.766;6281.608;-200.100;-16212.158;-2932.071;-1050.464;-1050.464
PowerTAC_2018_Finals_102;395;EWIIS3;-13254.420;0.000;0.000;-13254.420;-2397.145;-858.818;-858.818
PowerTAC_2018_Finals_102;395;AgentUDE;-42721.415;43806.884;-2009.064;1065.669;192.733;69.050;0.000
PowerTAC_2018_Finals_102;396;default broker;177.480;-120.845;-6.331;56.635;8.434;3.274;0.000
PowerTAC_2018_Finals_102;396;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;396;Bunnie;-21327.077;7223.499;-233.035;-14103.578;-2100.348;-815.225;-815.225
PowerTAC_2018_Finals_102;396;EWIIS3;-13135.399;0.000;0.000;-13135.399;-1956.164;-759.262;-759.262
PowerTAC_2018_Finals_102;396;AgentUDE;-41222.232;55413.593;-2463.913;14178.161;2111.455;819.536;0.000
PowerTAC_2018_Finals_102;397;default broker;202.300;0.000;0.000;202.300;45.824;19.610;0.000
PowerTAC_2018_Finals_102;397;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;397;Bunnie;-18861.811;6216.759;-199.296;-12645.052;-2864.273;-1225.780;-1071.049
PowerTAC_2018_Finals_102;397;EWIIS3;-13276.862;0.000;0.000;-13276.862;-3007.387;-1287.026;-1124.564
PowerTAC_2018_Finals_102;397;AgentUDE;-42096.948;44598.869;-3049.495;2488.721;563.729;241.250;0.000
PowerTAC_2018_Finals_102;398;default broker;163.517;0.000;0.000;163.517;40.786;16.288;0.000
PowerTAC_2018_Finals_102;398;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;398;Bunnie;-17473.596;8510.583;-280.481;-8963.013;-2235.652;-892.801;-892.801
PowerTAC_2018_Finals_102;398;EWIIS3;-13499.532;0.000;0.000;-13499.532;-3367.200;-1344.681;-1344.681
PowerTAC_2018_Finals_102;398;AgentUDE;-43465.594;47204.051;-3702.427;3725.258;929.194;371.071;0.000
PowerTAC_2018_Finals_102;399;default broker;193.293;-115.285;-24.089;78.008;24.072;11.163;0.000
PowerTAC_2018_Finals_102;399;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;399;Bunnie;-17445.805;0.000;0.000;-17445.805;-5383.583;-2496.461;-2496.461
PowerTAC_2018_Finals_102;399;EWIIS3;-13644.774;0.000;0.000;-13644.774;-4210.627;-1952.541;-1952.541
PowerTAC_2018_Finals_102;399;AgentUDE;-44103.946;44700.844;-5178.443;577.098;178.086;82.582;0.000
PowerTAC_2018_Finals_102;400;default broker;185.040;-82.749;-10.669;102.291;29.656;12.401;0.000
PowerTAC_2018_Finals_102;400;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;400;Bunnie;-18126.995;3577.497;-125.943;-14549.498;-4218.123;-1763.882;-1586.165
PowerTAC_2018_Finals_102;400;EWIIS3;-13878.585;0.000;0.000;-13878.585;-4023.615;-1682.545;-1513.023
PowerTAC_2018_Finals_102;400;AgentUDE;-49097.987;44944.218;-3931.486;-4173.569;-1209.982;-505.975;-454.996
PowerTAC_2018_Finals_102;401;default broker;224.520;-104.411;-7.943;120.109;25.046;9.246;0.000
PowerTAC_2018_Finals_102;401;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;401;Bunnie;-17131.409;6774.154;-241.837;-10357.255;-2159.815;-797.262;-797.262
PowerTAC_2018_Finals_102;401;EWIIS3;-12328.251;0.000;0.000;-12328.251;-2570.831;-948.981;-948.981
PowerTAC_2018_Finals_102;401;AgentUDE;-48340.098;46241.380;-2636.778;-2118.518;-441.778;-163.075;-163.075
PowerTAC_2018_Finals_102;402;default broker;228.970;-101.228;-6.069;127.742;20.455;7.817;0.000
PowerTAC_2018_Finals_102;402;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;402;Bunnie;-14433.014;10820.780;-383.952;-3612.234;-578.408;-221.049;-221.049
PowerTAC_2018_Finals_102;402;EWIIS3;-9457.859;0.000;0.000;-9457.859;-1514.436;-578.770;-578.770
PowerTAC_2018_Finals_102;402;AgentUDE;-47181.304;46320.509;-2245.381;-880.595;-141.005;-53.888;-53.888
PowerTAC_2018_Finals_102;403;default broker;172.260;-114.809;-13.240;57.451;15.761;6.256;0.000
PowerTAC_2018_Finals_102;403;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;403;Bunnie;-15269.659;3866.567;-142.288;-11403.092;-3128.271;-1241.618;-1241.618
PowerTAC_2018_Finals_102;403;EWIIS3;-7495.969;0.000;0.000;-7495.969;-2056.409;-816.194;-816.194
PowerTAC_2018_Finals_102;403;AgentUDE;-40295.388;45100.545;-3970.356;4791.957;1314.603;521.769;0.000
PowerTAC_2018_Finals_102;404;default broker;177.498;-116.730;-6.981;60.768;9.169;3.801;0.000
PowerTAC_2018_Finals_102;404;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;404;Bunnie;-40620.613;22328.791;-1000.097;-18291.823;-2760.092;-1144.159;-1144.159
PowerTAC_2018_Finals_102;404;EWIIS3;-17600.483;0.000;0.000;-17600.483;-2655.774;-1100.916;-1100.916
PowerTAC_2018_Finals_102;404;AgentUDE;-7206.143;41068.152;-1995.255;33848.810;5107.519;2117.254;0.000
PowerTAC_2018_Finals_102;405;default broker;279.740;-115.654;-9.168;164.086;32.756;12.885;0.000
PowerTAC_2018_Finals_102;405;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;405;Bunnie;-38969.048;10521.207;-394.231;-28447.841;-5679.029;-2233.876;-2578.756
PowerTAC_2018_Finals_102;405;EWIIS3;-14931.466;0.000;0.000;-14931.466;-2980.762;-1172.498;-1172.498
PowerTAC_2018_Finals_102;405;AgentUDE;-6365.663;38392.368;-2371.103;32017.105;6391.560;2514.154;0.000
PowerTAC_2018_Finals_102;406;default broker;291.340;-79.195;-5.131;212.145;-1.940;-4.772;0.000
PowerTAC_2018_Finals_102;406;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_102;406;Bunnie;-30501.065;18033.353;-710.177;-12467.712;114.003;280.469;-750.654
PowerTAC_2018_Finals_102;406;EWIIS3;-14583.840;0.000;0.000;-14583.840;133.353;328.072;-878.062
PowerTAC_2018_Finals_102;406;AgentUDE;-5578.711;41640.994;-1991.808;36065.883;-330.300;-811.324;0.000
PowerTAC_2018_Finals_102;407;default broker;107.260;-90.650;-7.657;16.610;2.850;1.112;0.000
PowerTAC_2018_Finals_102;407;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_102;407;Bunnie;-30208.022;22437.479;-499.809;-7770.543;-1333.385;-520.354;-520.354
PowerTAC_2018_Finals_102;407;EWIIS3;-14437.498;0.000;0.000;-14437.498;-2477.399;-966.806;-966.806
PowerTAC_2018_Finals_102;407;AgentUDE;-6337.718;16722.026;-2281.155;10371.109;1779.628;694.501;0.000
PowerTAC_2018_Finals_102;408;default broker;193.330;-134.996;-7.656;58.334;7.187;2.629;0.000
