ts; dow; hod;default broker_mwh; default broker_price ;CrocodileAgent_mwh; CrocodileAgent_price ;SPOT_mwh; SPOT_price ;COLDPower18_mwh; COLDPower18_price ;EWIIS3_mwh; EWIIS3_price ;VidyutVanika_mwh; VidyutVanika_price ;AgentUDE_mwh; AgentUDE_price ;Bunnie_mwh; Bunnie_price 
694; 4; 22;[0.0000; 0.0000];[0.0246; -26.6785];[0.0000; 0.0000];[6.5224; -29.1388];[18.0592; -36.7670];[1.2475; -77.6056];[8.1125; -30.4522];[27.7739; -36.8747]
695; 4; 23;[0.0000; 0.0000];[0.0266; -26.8830];[0.0000; 0.0000];[-0.6110; 96.5147];[18.0592; -29.7990];[1.0844; -58.0796];[4.5350; -19.9957];[26.2840; -35.8204]
696; 5; 0;[0.0000; 0.0000];[0.0256; -19.7976];[0.0000; 0.0000];[5.0000; -20.5026];[18.0592; -22.5318];[1.1544; -63.9529];[9.2242; -22.9484];[38.1712; -23.9397]
697; 5; 1;[0.0000; 0.0000];[0.0282; -26.6175];[0.0000; 0.0000];[3.3443; -16.6706];[18.0592; -28.7160];[1.1540; -49.5033];[2.7835; -15.6834];[55.8205; -31.9659]
698; 5; 2;[0.0000; 0.0000];[0.0307; -26.7684];[0.0000; 0.0000];[4.7277; -18.9081];[18.0592; -22.9678];[1.6957; -50.3603];[10.3186; -21.5721];[36.7709; -28.6000]
699; 5; 3;[0.0000; 0.0000];[0.0269; -26.5525];[0.0000; 0.0000];[-0.7531; 75.7568];[18.0592; -28.8411];[1.6157; -33.3399];[7.8320; -30.4520];[37.4766; -30.3028]
700; 5; 4;[0.0000; 0.0000];[0.0326; -26.7710];[0.0000; 0.0000];[5.0000; -21.2636];[18.0592; -29.9560];[1.7982; -25.9694];[1.4884; -7.3497];[42.3775; -30.8191]
701; 5; 5;[0.0000; 0.0000];[0.1089; -26.8601];[0.0000; 0.0000];[0.7465; 103.7627];[18.0592; -31.8396];[1.9939; -22.7465];[1.2916; -9.0544];[45.2133; -30.3695]
702; 5; 6;[0.0000; 0.0000];[0.0679; -37.7585];[0.0000; 0.0000];[1.9664; 9.5727];[18.0592; -39.8699];[1.8891; -38.7524];[0.0000; 0.0000];[45.3958; -39.1393]
703; 5; 7;[0.0000; 0.0000];[0.0575; -32.8878];[0.0000; 0.0000];[1.2329; 77.0272];[18.0592; -39.6711];[1.8975; -35.4572];[0.0000; 0.0000];[59.0759; -37.8215]
704; 5; 8;[0.0000; 0.0000];[0.0601; -33.0317];[0.0000; 0.0000];[0.0000; 0.0000];[18.0592; -42.8044];[4.9970; -37.2313];[6.9909; -15.5768];[49.2628; -37.8143]
705; 5; 9;[0.0000; 0.0000];[0.0502; -33.0494];[0.0000; 0.0000];[0.6835; 149.2298];[18.0592; -42.5253];[4.4716; -25.9849];[2.6487; -20.7331];[43.0525; -39.1846]
706; 5; 10;[0.0000; 0.0000];[0.0776; -15.8724];[0.0000; 0.0000];[-1.4615; 134.6244];[18.0592; -39.9107];[4.3371; -38.1297];[2.2900; -17.0681];[38.7554; -41.0503]
707; 5; 11;[0.0000; 0.0000];[0.0950; -25.1014];[0.0000; 0.0000];[-1.4151; 134.0875];[18.0592; -44.7590];[4.3506; -39.9089];[2.4353; -18.6292];[36.1053; -41.2351]
708; 5; 12;[0.0000; 0.0000];[0.1014; -18.9608];[0.0000; 0.0000];[5.0000; -40.3498];[18.0592; -40.8294];[5.2310; -30.0743];[2.1506; 37.3368];[36.2523; -42.1922]
709; 5; 13;[0.0000; 0.0000];[0.1170; -19.6724];[0.0000; 0.0000];[2.5275; 8.5883];[18.0592; -42.5047];[4.3835; -31.1680];[1.8426; -17.0689];[32.9784; -43.1006]
710; 5; 14;[0.0000; 0.0000];[0.1350; -27.6155];[0.0000; 0.0000];[4.3559; -20.8363];[18.0592; -49.7177];[18.6286; -46.9635];[1.0452; -15.7246];[39.4209; -40.9203]
711; 5; 15;[0.0000; 0.0000];[0.1075; -37.5331];[0.0000; 0.0000];[5.0000; -41.2960];[18.0592; -43.1521];[19.2393; -41.7174];[1.5374; -3.7665];[45.4102; -39.2185]
712; 5; 16;[0.0000; 0.0000];[0.0926; -23.7538];[0.0000; 0.0000];[5.0000; -38.9974];[18.0592; -41.6541];[17.6017; -39.5100];[1.5527; 61.7635];[41.0743; -44.6690]
713; 5; 17;[0.0000; 0.0000];[0.0946; -34.2907];[0.0000; 0.0000];[5.0000; -40.4021];[18.0592; -41.8402];[17.9767; -39.3200];[4.7496; -13.1121];[50.0123; -42.0116]
714; 5; 18;[0.0000; 0.0000];[0.1582; -22.1427];[0.0000; 0.0000];[5.0000; -39.2565];[18.0592; -40.1211];[14.1053; -35.3999];[2.8911; 0.4913];[43.1972; -38.9937]
715; 5; 19;[0.0000; 0.0000];[0.5476; -36.1270];[0.0000; 0.0000];[5.0000; -35.3987];[18.0592; -37.2444];[11.4674; -33.4912];[1.5261; 17.5662];[36.7661; -37.8532]
716; 5; 20;[0.0000; 0.0000];[0.4678; -17.4914];[0.0000; 0.0000];[5.0000; -39.4765];[18.0592; -41.0886];[12.7440; -36.7851];[1.2679; -19.6920];[32.9943; -37.2376]
717; 5; 21;[0.0000; 0.0000];[0.4568; -17.7966];[0.0000; 0.0000];[2.9456; -33.9280];[18.2028; -38.4884];[11.9587; -35.4666];[1.5158; -5.1082];[30.5692; -38.4227]
718; 5; 22;[0.0000; 0.0000];[5.3425; -35.2486];[0.0000; 0.0000];[-0.4625; 199.6756];[18.2473; -34.4388];[12.1533; -25.0384];[0.0000; 0.0000];[27.1975; -41.1789]
719; 5; 23;[0.0000; 0.0000];[5.3288; -35.1750];[0.0000; 0.0000];[-2.5498; 61.7226];[18.4637; -35.6389];[11.9940; -33.4335];[0.0000; 0.0000];[28.1675; -36.4555]
720; 6; 0;[0.0000; 0.0000];[3.6770; -30.8541];[0.0000; 0.0000];[-0.0000; 7754889217415908.0000];[18.3664; -31.4853];[12.3214; -26.8606];[0.0000; 0.0000];[35.2917; -29.4461]
721; 6; 1;[0.0000; 0.0000];[4.3139; -29.8023];[0.0000; 0.0000];[1.9900; -13.3484];[18.6706; -37.5637];[11.3091; -22.4674];[3.3754; -1.3818];[36.9232; -29.8237]
722; 6; 2;[0.0000; 0.0000];[3.8880; -29.2044];[0.0000; 0.0000];[0.0000; 9376865340945518.0000];[18.7668; -35.2288];[16.0395; -26.1899];[0.0000; 0.0000];[40.8463; -27.7489]
723; 6; 3;[0.0000; 0.0000];[3.8142; -31.3261];[0.0000; 0.0000];[-8.2694; 42.0491];[18.7668; -30.8652];[17.9849; -27.7500];[0.0000; 0.0000];[39.9312; -30.0801]
724; 6; 4;[0.0000; 0.0000];[8.9405; -29.8377];[0.0000; 0.0000];[0.0000; 12095347677082874.0000];[18.7668; -31.2175];[19.0403; -27.0407];[0.0000; 0.0000];[40.5818; -29.9862]
725; 6; 5;[0.0000; 0.0000];[9.1128; -30.3350];[0.0000; 0.0000];[0.0000; 408450209799877950.0000];[18.7668; -30.8219];[23.8413; -28.9691];[0.0000; 0.0000];[41.2593; -28.0040]
726; 6; 6;[0.0000; 0.0000];[10.8659; -34.6847];[0.0000; 0.0000];[2.4917; -3.8740];[18.7668; -35.4700];[20.6785; -31.8016];[0.6832; -21.8449];[36.6020; -36.3142]
727; 6; 7;[0.0000; 0.0000];[10.2091; -36.5888];[0.0000; 0.0000];[0.0000; 0.0000];[18.7668; -37.4294];[24.6418; -34.6900];[0.7846; -24.7979];[52.8844; -35.2859]
728; 6; 8;[0.0000; 0.0000];[9.3334; -35.7898];[0.0000; 0.0000];[2.2025; 2.2405];[18.7668; -37.9406];[22.7910; -34.9367];[-0.0986; 501.7082];[53.6754; -36.3410]
729; 6; 9;[0.0000; 0.0000];[5.1306; -20.0921];[0.0000; 0.0000];[0.0000; 0.0000];[18.7668; -39.8478];[22.1168; -36.8830];[-0.5269; 6.2453];[46.2643; -40.3060]
730; 6; 10;[0.0000; 0.0000];[5.2840; -20.7678];[0.0000; 0.0000];[-0.8793; 87.0490];[18.7668; -42.4882];[22.0796; -38.0082];[-0.8188; 42.7982];[37.5998; -42.1705]
731; 6; 11;[0.0000; 0.0000];[5.3109; -20.9424];[0.0000; 0.0000];[-0.5184; 99.3582];[18.7668; -41.4592];[21.2655; -32.6723];[-0.9859; 34.7863];[37.2291; -42.6500]
732; 6; 12;[0.0000; 0.0000];[5.4006; -21.3930];[0.0000; 0.0000];[1.5664; -19.5628];[18.7668; -41.6775];[22.5392; -37.0364];[-1.4962; 38.7535];[42.9258; -42.3986]
733; 6; 13;[0.0000; 0.0000];[8.2989; -21.8960];[0.0000; 0.0000];[5.0000; -37.6595];[18.7668; -40.2158];[23.9989; -33.1040];[-1.8186; 32.4148];[39.3352; -37.8492]
734; 6; 14;[0.0000; 0.0000];[12.6908; -32.6193];[0.0000; 0.0000];[5.0000; -37.3841];[18.7668; -37.7312];[34.1864; -35.0972];[1.7528; -18.4153];[32.9159; -38.3573]
735; 6; 15;[0.0000; 0.0000];[10.9050; -36.3269];[0.0000; 0.0000];[5.0000; -36.9855];[18.7668; -40.2022];[31.8451; -35.4514];[1.5609; -15.2778];[37.2745; -36.0424]
736; 6; 16;[0.0000; 0.0000];[10.8533; -30.1184];[0.0000; 0.0000];[5.0000; -30.0966];[18.7668; -31.6904];[29.0842; -30.4633];[1.5319; -24.8644];[34.5372; -26.8588]
737; 6; 17;[0.0000; 0.0000];[10.0482; -31.7603];[0.0000; 0.0000];[5.0000; -32.7886];[18.7668; -34.5390];[30.3846; -30.9205];[1.2003; -7.4482];[41.5193; -29.3807]
738; 6; 18;[0.0000; 0.0000];[8.9859; -32.9067];[0.0000; 0.0000];[5.0000; -34.1116];[18.7668; -34.0073];[30.8293; -33.4481];[0.6529; -19.0370];[35.3627; -34.8097]
739; 6; 19;[0.0000; 0.0000];[7.7132; -29.5989];[0.0000; 0.0000];[5.0000; -32.3639];[18.7668; -35.6329];[28.9531; -32.7673];[0.0408; 536.2041];[30.2503; -28.8080]
740; 6; 20;[0.0000; 0.0000];[7.5040; -34.4586];[0.0000; 0.0000];[5.0000; -36.9095];[18.7668; -37.9705];[27.0846; -34.0455];[1.5394; -12.7197];[19.4356; -36.5747]
741; 6; 21;[0.0000; 0.0000];[6.7618; -29.8519];[0.0000; 0.0000];[5.0000; -31.9103];[18.7668; -33.2184];[25.2350; -30.3468];[0.6772; -4.4103];[18.1488; -30.9027]
742; 6; 22;[0.0000; 0.0000];[7.5232; -29.8111];[0.0000; 0.0000];[5.0000; -19.0705];[18.7668; -32.9660];[24.5019; -30.2998];[0.0000; 0.0000];[22.4428; -30.1975]
743; 6; 23;[0.0000; 0.0000];[7.4134; -28.5326];[0.0000; 0.0000];[0.0000; 0.0000];[18.7668; -32.1843];[24.1913; -28.9800];[0.6097; 0.0243];[20.1825; -29.1209]
744; 7; 0;[0.0000; 0.0000];[8.0731; -26.9487];[0.0000; 0.0000];[4.1986; -12.7451];[18.7668; -32.9209];[26.6189; -25.7052];[-0.9972; 28.3886];[20.0387; -27.9633]
745; 7; 1;[0.0000; 0.0000];[8.0919; -26.1481];[0.0000; 0.0000];[4.1573; -17.1664];[18.7668; -28.7558];[26.9451; -27.1683];[-0.3857; 29.0768];[22.2581; -28.1708]
746; 7; 2;[0.0000; 0.0000];[8.7718; -20.6416];[0.0000; 0.0000];[4.4903; -18.8913];[18.7668; -27.3539];[25.8525; -24.2958];[-3.3582; 26.7369];[16.2570; -22.1395]
747; 7; 3;[0.0000; 0.0000];[10.4672; -20.5850];[0.0000; 0.0000];[9.6953; -22.1559];[18.7668; -26.1710];[28.7552; -22.4119];[-2.8935; 24.1516];[16.4771; -20.6895]
748; 7; 4;[0.0000; 0.0000];[11.4034; -26.2897];[0.0000; 0.0000];[0.0000; 0.0000];[18.7668; -32.6590];[30.2674; -27.6407];[-3.0770; 29.5257];[18.3647; -25.7442]
749; 7; 5;[0.0000; 0.0000];[12.8215; -26.8510];[0.0000; 0.0000];[3.3986; -26.9674];[18.7668; -29.4073];[33.1700; -29.2756];[-2.3132; 29.9185];[17.3974; -25.7242]
750; 7; 6;[0.0000; 0.0000];[15.2835; -33.0253];[0.0000; 0.0000];[-1.2348; 59.2874];[18.7668; -35.8616];[33.3391; -33.6361];[-2.2440; 35.4481];[13.5424; -36.3535]
751; 7; 7;[0.0000; 0.0000];[14.8224; -37.3712];[0.0000; 0.0000];[1.5030; -5.4667];[18.7668; -45.2321];[36.1966; -37.5116];[-2.2829; 39.8267];[24.8242; -40.7640]
752; 7; 8;[0.0000; 0.0000];[10.9345; -32.5754];[0.0000; 0.0000];[6.8783; -31.7732];[18.7668; -33.3729];[30.3058; -39.8528];[-0.5117; 350.4010];[22.2915; -33.4935]
753; 7; 9;[0.0000; 0.0000];[10.5066; -32.6761];[0.0000; 0.0000];[4.6828; -11.4751];[18.7668; -37.8284];[26.3407; -40.4712];[-7.2806; 36.9478];[18.8907; -34.7876]
754; 7; 10;[0.0000; 0.0000];[9.4457; -37.2761];[0.0000; 0.0000];[-0.0909; 381.8799];[18.7668; -43.1498];[26.3323; -42.5882];[-8.1297; 41.9614];[16.9990; -40.8688]
755; 7; 11;[0.0000; 0.0000];[9.1012; -36.9359];[0.0000; 0.0000];[-0.7203; 265.4257];[18.7668; -42.8236];[23.7978; -40.9139];[-3.0167; 127.1764];[17.3080; -41.9315]
756; 7; 12;[0.0000; 0.0000];[10.3782; -26.6834];[0.0000; 0.0000];[5.0000; -33.9178];[18.7668; -40.3838];[22.2573; -31.5137];[-2.0947; 49.4839];[19.1015; -29.5694]
757; 7; 13;[0.0000; 0.0000];[8.9353; -26.3146];[0.0000; 0.0000];[5.0000; -36.1616];[18.7668; -36.0147];[28.4983; -32.0386];[-2.6770; 43.1485];[15.9209; -28.7631]
758; 7; 14;[0.0000; 0.0000];[5.6998; -36.5073];[0.0000; 0.0000];[5.0000; -40.6237];[18.7668; -43.2732];[20.6668; -36.3698];[0.9374; 39.9785];[11.1332; -44.5668]
759; 7; 15;[0.0000; 0.0000];[4.5498; -16.0940];[0.0000; 0.0000];[2.0114; 71.0673];[18.7668; -44.8966];[21.8549; -38.4145];[1.3791; 21.2471];[13.0048; -42.5479]
760; 7; 16;[0.0000; 0.0000];[5.4203; -36.3692];[0.0000; 0.0000];[-1.7764; 116.5692];[18.7668; -43.1638];[19.0561; -37.0088];[2.0482; 16.9371];[13.8443; -44.9977]
761; 7; 17;[0.0000; 0.0000];[5.7283; -1.9027];[0.0000; 0.0000];[5.0000; -43.6156];[18.7668; -43.6272];[20.5222; -38.8213];[2.5524; 21.6492];[14.0764; -40.6771]
762; 7; 18;[0.0000; 0.0000];[4.4861; -20.9212];[0.0000; 0.0000];[0.0000; 0.0000];[18.7668; -52.4846];[20.6332; -38.8240];[1.9299; -0.9571];[11.8532; -42.8167]
763; 7; 19;[0.0000; 0.0000];[3.9189; -3.6014];[0.0000; 0.0000];[0.0000; 0.0000];[18.7668; -45.5874];[19.3814; -37.8721];[2.5054; 18.0995];[12.2187; -39.7719]
764; 7; 20;[0.0000; 0.0000];[4.2885; -20.5982];[0.0000; 0.0000];[-9.1372; 64.7491];[18.7668; -57.1590];[19.8116; -43.7017];[1.2336; 3.4633];[9.9459; -50.8643]
765; 7; 21;[0.0000; 0.0000];[4.4465; -32.2732];[0.0000; 0.0000];[5.2281; -27.8508];[18.7668; -37.7552];[20.7763; -32.8920];[1.3742; 2.6223];[9.6762; -36.8322]
766; 7; 22;[0.0000; 0.0000];[3.6388; -36.6010];[0.0000; 0.0000];[-6.9393; 48.0625];[18.7668; -38.9557];[18.9098; -37.1885];[1.2188; 35.0807];[9.0349; -46.7552]
767; 7; 23;[0.0000; 0.0000];[4.5897; -32.3921];[0.0000; 0.0000];[-2.7339; 46.9394];[18.7668; -37.5657];[19.5445; -34.0964];[1.0167; 57.8896];[8.5793; -32.3983]
768; 1; 0;[0.0000; 0.0000];[4.9413; -25.6499];[0.0000; 0.0000];[-2.1772; 64.3062];[18.7668; -26.4923];[18.3485; -25.0269];[3.2919; 6.5531];[10.2908; -31.1250]
769; 1; 1;[0.0000; 0.0000];[5.9187; -31.0100];[0.0000; 0.0000];[-2.4441; 52.3633];[18.7668; -33.6437];[17.8074; -28.7368];[3.0859; 12.3418];[9.7318; -35.8735]
770; 1; 2;[0.0000; 0.0000];[4.6849; -20.4479];[0.0000; 0.0000];[0.0000; 0.0000];[18.7668; -22.6264];[16.1220; -22.9136];[3.7410; -1.9363];[10.5272; -19.9025]
771; 1; 3;[0.0000; 0.0000];[6.5608; -26.3763];[0.0000; 0.0000];[3.2337; 4.1828];[18.7668; -31.7223];[17.2815; -26.8248];[2.7007; 15.8167];[10.4851; -28.2490]
772; 1; 4;[0.0000; 0.0000];[8.4635; -30.1675];[0.0000; 0.0000];[5.5808; -10.2791];[18.7668; -37.1902];[20.8050; -29.7914];[1.1415; -11.3970];[11.0909; -32.0095]
773; 1; 5;[0.0000; 0.0000];[7.1850; -31.9828];[0.0000; 0.0000];[0.8532; 55.6254];[18.7668; -37.5227];[22.1883; -33.9710];[0.2116; -9.4865];[12.2412; -39.0090]
774; 1; 6;[0.0000; 0.0000];[10.7066; -32.2062];[0.0000; 0.0000];[2.1585; 25.7671];[18.7668; -38.2668];[24.6366; -31.2417];[0.0000; 0.0000];[13.2312; -37.0652]
775; 1; 7;[0.0000; 0.0000];[2.9033; -37.5421];[0.0000; 0.0000];[0.0000; 0.0000];[18.7668; -45.2305];[27.7851; -43.1471];[0.0000; 0.0000];[6.2552; -33.8187]
776; 1; 8;[0.0000; 0.0000];[5.2613; -27.9256];[0.0000; 0.0000];[-1.4124; 84.3251];[18.7668; -42.2471];[23.2350; -44.9705];[2.0818; 44.7788];[18.8034; -38.6489]
777; 1; 9;[0.0000; 0.0000];[6.1602; -36.6399];[0.0000; 0.0000];[-0.6182; 163.8537];[18.7668; -40.6985];[17.6269; -34.1705];[11.0544; -38.6207];[16.6393; -42.7062]
778; 1; 10;[0.0000; 0.0000];[5.0393; -37.4713];[0.0000; 0.0000];[0.0000; 0.0000];[18.7668; -44.5723];[17.3823; -41.1347];[16.7428; -46.4504];[14.1802; -37.4835]
779; 1; 11;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[18.7668; -75.3441];[14.4571; -50.7046];[19.9736; -69.4057];[0.8695; -35.6268]
780; 1; 12;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[18.7668; -36.3094];[14.6420; -48.2125];[22.9255; -56.7773];[8.6784; -33.6174]
781; 1; 13;[0.0000; 0.0000];[4.2146; -31.3864];[0.0000; 0.0000];[0.0000; 0.0000];[18.7668; -34.9471];[17.0365; -46.6114];[23.0735; -66.4879];[15.4228; -18.4187]
782; 1; 14;[0.0000; 0.0000];[4.8270; -25.8350];[0.0000; 0.0000];[-1.4528; 164.9723];[12.9536; 13.3922];[18.6063; -36.9207];[25.6364; -53.0291];[18.2460; -36.0788]
783; 1; 15;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[12.8282; -63.1568];[17.7095; -51.0370];[24.0057; -76.7859];[11.4430; -33.0284]
784; 1; 16;[0.0000; 0.0000];[5.7867; -36.2442];[0.0000; 0.0000];[6.8140; 58.2441];[12.6189; -11.8645];[13.4715; -52.5544];[19.7543; -72.0404];[19.3614; -35.1734]
785; 1; 17;[0.0000; 0.0000];[4.0250; -12.1574];[0.0000; 0.0000];[5.0000; -34.9283];[12.6388; -8.5004];[13.2097; -36.1195];[18.5953; -90.0454];[18.5978; -29.7239]
786; 1; 18;[0.0000; 0.0000];[3.9250; -25.8504];[0.0000; 0.0000];[5.0000; 8.9762];[13.0337; -8.8923];[13.8307; -30.0997];[17.5973; -119.1506];[17.8427; -29.9803]
787; 1; 19;[0.0000; 0.0000];[3.6204; -22.5172];[0.0000; 0.0000];[5.0000; -15.2022];[13.1978; -32.2503];[12.8044; -36.8634];[15.7001; -118.8460];[18.0824; -36.8499]
788; 1; 20;[0.0000; 0.0000];[3.3711; -4.7114];[0.0000; 0.0000];[4.8293; -3.1491];[13.5899; -71.8670];[12.9165; -39.7590];[9.8041; -51.0376];[17.7821; -23.7904]
789; 1; 21;[0.0000; 0.0000];[3.3749; -18.1304];[0.0000; 0.0000];[3.9370; 30.5162];[13.5899; -38.2342];[12.2566; -39.5053];[9.3467; -18.0783];[17.2555; -35.8416]
790; 1; 22;[0.0000; 0.0000];[3.1143; -18.8299];[0.0000; 0.0000];[6.7110; -19.0821];[13.5899; -34.4321];[11.2472; -34.8122];[10.4169; -64.4545];[15.1398; -38.9640]
791; 1; 23;[0.0000; 0.0000];[3.6389; -23.3206];[0.0000; 0.0000];[-1.2500; 156.9193];[13.5899; -36.4495];[10.2226; -34.0218];[9.7110; 5.6380];[15.4010; -37.6679]
792; 2; 0;[0.0000; 0.0000];[3.7389; -31.9209];[0.0000; 0.0000];[3.8194; 8.9620];[13.5899; -39.4441];[11.2732; -28.5255];[3.8864; -27.9187];[17.7900; -28.0003]
793; 2; 1;[0.0000; 0.0000];[4.3531; -31.3199];[0.0000; 0.0000];[0.3941; -19.0370];[13.5899; -50.1986];[11.1513; -28.0767];[4.5967; -31.3569];[16.4992; -26.5309]
794; 2; 2;[0.0000; 0.0000];[5.1061; -26.2753];[0.0000; 0.0000];[5.0000; -17.6867];[13.5899; -24.8503];[10.2746; -33.1592];[4.3256; -6.7363];[18.9491; -25.8531]
795; 2; 3;[0.0000; 0.0000];[6.1016; -31.6102];[0.0000; 0.0000];[6.8504; -6.2949];[13.5899; -26.8533];[11.5184; -28.3119];[4.3256; -50.5344];[19.6024; -30.6383]
796; 2; 4;[0.0000; 0.0000];[6.9153; -32.1643];[0.0000; 0.0000];[6.5248; -13.1614];[13.5899; -34.9911];[13.1591; -32.7087];[1.6522; -14.8846];[21.9328; -29.4660]
797; 2; 5;[0.0000; 0.0000];[6.2784; -26.0310];[0.0000; 0.0000];[6.5651; -6.9496];[13.5899; -31.6525];[14.8884; -24.9333];[4.5971; -10.7029];[22.7239; -27.1556]
798; 2; 6;[0.0000; 0.0000];[6.9620; -31.5737];[0.0000; 0.0000];[4.2629; 14.7750];[13.5899; -41.7715];[16.3474; -29.8390];[2.4678; -12.7926];[24.3924; -32.0581]
799; 2; 7;[0.0000; 0.0000];[5.7320; -31.2355];[0.0000; 0.0000];[0.7278; 107.2030];[13.5899; -36.2180];[16.3357; -28.2937];[4.7152; -23.5247];[26.1594; -33.3781]
800; 2; 8;[0.0000; 0.0000];[6.1273; -36.9016];[0.0000; 0.0000];[1.8864; 31.6677];[13.5899; -40.7038];[16.2780; -34.5202];[6.8619; -35.0174];[21.2237; -40.8726]
801; 2; 9;[0.0000; 0.0000];[4.8186; -20.1347];[0.0000; 0.0000];[1.5446; -16.2001];[13.5899; -39.3510];[14.3635; -32.0130];[7.7106; -38.9782];[22.4199; -40.8818]
802; 2; 10;[0.0000; 0.0000];[5.5693; -36.7839];[0.0000; 0.0000];[0.6712; 147.7198];[13.5899; -41.3884];[14.3930; -34.4017];[8.4074; -36.4088];[20.5583; -40.2867]
803; 2; 11;[0.0000; 0.0000];[0.3621; -30.4517];[0.0000; 0.0000];[-0.2107; 141.4764];[13.5899; -55.9471];[13.2453; -44.9274];[8.2065; -53.7015];[4.4582; -33.4628]
804; 2; 12;[0.0000; 0.0000];[3.0219; -19.9783];[0.0000; 0.0000];[0.2542; 35.7990];[13.5899; -46.4332];[13.2276; -38.3426];[8.7021; -40.2313];[17.8583; -42.1785]
805; 2; 13;[0.0000; 0.0000];[2.1343; -23.0445];[0.0000; 0.0000];[-0.2721; 204.4849];[13.5899; -49.0562];[13.9476; -39.6138];[9.4041; -45.7885];[18.5943; -41.1785]
806; 2; 14;[0.0000; 0.0000];[4.5610; -36.8395];[0.0000; 0.0000];[5.0000; -25.5960];[13.5899; -42.4847];[10.0227; -32.4953];[6.5923; -25.9295];[29.2936; -39.9683]
807; 2; 15;[0.0000; 0.0000];[3.4466; -37.0398];[0.0000; 0.0000];[5.0000; -26.0985];[14.1348; -46.9931];[10.1247; -42.9404];[6.4639; -36.3320];[29.3967; -39.4010]
808; 2; 16;[0.0000; 0.0000];[3.8828; -36.9280];[0.0000; 0.0000];[-0.0000; 12774068751769442.0000];[13.5327; -37.4608];[8.3474; -33.1030];[8.7313; -40.6279];[29.8521; -40.6932]
809; 2; 17;[0.0000; 0.0000];[3.0684; -33.3553];[0.0000; 0.0000];[5.0000; -39.2171];[13.0993; -38.0874];[10.5952; -36.6346];[9.1584; -34.0782];[31.4264; -36.4748]
810; 2; 18;[0.0000; 0.0000];[1.9572; -26.0902];[0.0000; 0.0000];[5.0000; -41.4629];[13.1999; -39.9185];[9.9072; -36.1946];[8.4284; -33.2744];[31.4997; -42.1373]
811; 2; 19;[0.0000; 0.0000];[3.0426; -36.9197];[0.0000; 0.0000];[0.4339; 79.5017];[13.7154; -42.2893];[9.1032; -35.5159];[7.6401; -14.5894];[29.3114; -41.8904]
812; 2; 20;[0.0000; 0.0000];[3.2847; -32.2289];[0.0000; 0.0000];[5.0000; -38.4304];[13.7693; -37.6558];[5.9715; -41.2745];[7.6392; -7.2417];[23.7150; -38.1641]
813; 2; 21;[0.0000; 0.0000];[2.7507; -32.1870];[0.0000; 0.0000];[5.0000; -21.4901];[13.7693; -39.4045];[6.1504; -40.7296];[6.9680; -22.4533];[25.2452; -38.4536]
814; 2; 22;[0.0000; 0.0000];[2.7473; -32.4489];[0.0000; 0.0000];[-0.6827; 124.4779];[13.7693; -31.6320];[5.4491; -37.9740];[6.9398; -14.3628];[26.3332; -36.4594]
815; 2; 23;[0.0000; 0.0000];[3.9019; -26.3091];[0.0000; 0.0000];[2.5699; -14.6622];[13.7693; -22.1781];[5.0794; -31.9456];[7.0603; -8.1271];[24.8122; -29.7612]
816; 3; 0;[0.0000; 0.0000];[2.8784; -26.2207];[0.0000; 0.0000];[4.4143; -15.3729];[13.7693; -37.7433];[5.1767; -32.9279];[7.3199; -11.3068];[27.1336; -29.0266]
817; 3; 1;[0.0000; 0.0000];[3.0811; -20.2076];[0.0000; 0.0000];[1.6713; -13.3168];[13.7693; -18.9444];[4.9469; -29.1676];[6.6214; -14.7783];[25.6727; -22.6295]
818; 3; 2;[0.0000; 0.0000];[1.7808; -26.2603];[0.0000; 0.0000];[2.2532; -15.8152];[13.7693; -27.4745];[3.1978; -29.1698];[8.0428; -13.1292];[23.2806; -25.7397]
819; 3; 3;[0.0000; 0.0000];[2.0017; -25.7149];[0.0000; 0.0000];[4.7689; -9.0427];[13.7693; -30.4301];[3.7652; -24.5494];[11.0231; -24.7658];[26.7779; -25.7959]
820; 3; 4;[0.0000; 0.0000];[2.6202; -31.2592];[0.0000; 0.0000];[4.8071; -14.2374];[13.7693; -33.2537];[4.3182; -35.5861];[11.0658; -32.8463];[32.6228; -33.3525]
821; 3; 5;[0.0000; 0.0000];[2.1709; -32.0730];[0.0000; 0.0000];[3.9137; -9.2855];[13.7693; -48.4793];[4.9872; -44.0632];[11.1183; -36.1478];[33.9762; -31.7461]
822; 3; 6;[0.0000; 0.0000];[3.0224; -32.2589];[0.0000; 0.0000];[-0.0677; 2021.2742];[13.7693; -40.5930];[5.9696; -31.9971];[11.4533; -33.5942];[32.2823; -36.1168]
823; 3; 7;[0.0000; 0.0000];[0.1986; -28.1392];[0.0000; 0.0000];[0.0000; 0.0000];[13.7693; -43.6093];[6.2664; -40.9530];[11.8541; -40.9705];[37.1609; -39.6685]
824; 3; 8;[0.0000; 0.0000];[1.3501; -32.4053];[0.0000; 0.0000];[1.0513; 74.6741];[13.7693; -43.5066];[3.6518; -56.6367];[12.8852; -36.9633];[36.6896; -36.9263]
