game;timeslot;broker;netDemand;mktQty;mktCost;imbalance;imbalanceCost;mktImbCost;estCost
PowerTAC_2018_Finals_4;366;Bunnie;-41576.209;2591.947;0.000;-38984.262;-5081.727;-1710.170;-1710.170
PowerTAC_2018_Finals_4;366;SPOT;-45.370;24.998;0.000;-20.372;-2.656;-0.894;-0.884
PowerTAC_2018_Finals_4;366;AgentUDE;-16719.171;18094.179;-786.315;1348.608;175.796;59.161;0.000
PowerTAC_2018_Finals_4;366;EWIIS3;-9925.867;5673.751;-184.816;-4252.116;-554.277;-186.533;-186.533
PowerTAC_2018_Finals_4;366;VidyutVanika;-383.460;649.822;-72.015;266.362;34.721;11.685;0.000
PowerTAC_2018_Finals_4;366;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;366;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;367;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;367;Bunnie;-43484.967;154.118;-4.190;-43330.850;-5791.743;-1815.065;-1815.065
PowerTAC_2018_Finals_4;367;SPOT;-9.570;0.000;0.000;-9.570;-1.279;-0.401;-0.401
PowerTAC_2018_Finals_4;367;AgentUDE;-18067.413;18229.040;-852.828;135.622;18.128;5.681;0.000
PowerTAC_2018_Finals_4;367;EWIIS3;-12540.006;7552.148;-308.426;-4987.858;-666.693;-208.934;-208.934
PowerTAC_2018_Finals_4;367;VidyutVanika;-317.720;832.414;-91.209;514.694;68.796;21.560;0.000
PowerTAC_2018_Finals_4;367;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;367;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;368;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;368;Bunnie;-35317.057;568.409;-15.945;-34748.647;-4484.674;-1543.669;-1543.669
PowerTAC_2018_Finals_4;368;SPOT;528.820;83.999;-3.793;612.819;79.091;27.224;0.000
PowerTAC_2018_Finals_4;368;AgentUDE;-17730.313;18309.956;-930.958;553.243;71.402;24.577;0.000
PowerTAC_2018_Finals_4;368;EWIIS3;-14900.750;11325.779;-520.326;-3574.970;-461.387;-158.814;-158.814
PowerTAC_2018_Finals_4;368;VidyutVanika;-337.050;590.804;-123.690;253.754;32.750;11.273;0.000
PowerTAC_2018_Finals_4;368;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;368;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;369;CrocodileAgent;-0.367;0.000;0.000;-0.367;-0.043;-0.016;-0.016
PowerTAC_2018_Finals_4;369;Bunnie;-33996.348;7809.530;-247.366;-26186.817;-3101.909;-1153.766;-1153.766
PowerTAC_2018_Finals_4;369;SPOT;710.560;64.338;-2.894;774.898;91.789;34.141;0.000
PowerTAC_2018_Finals_4;369;AgentUDE;-18573.996;18358.506;-923.696;-240.690;-28.510;-10.605;-10.605
PowerTAC_2018_Finals_4;369;EWIIS3;-15482.256;13959.134;-627.820;-1523.122;-180.418;-67.107;-67.107
PowerTAC_2018_Finals_4;369;VidyutVanika;-79.670;577.336;-138.719;497.666;58.950;21.927;0.000
PowerTAC_2018_Finals_4;369;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;369;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;370;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;370;Bunnie;-30210.298;7656.759;-238.704;-22553.539;-2415.895;-958.470;-958.470
PowerTAC_2018_Finals_4;370;SPOT;2902.450;54.232;-1.684;2956.682;316.715;125.652;0.000
PowerTAC_2018_Finals_4;370;AgentUDE;-19478.266;18387.636;-872.039;-1121.230;-120.104;-47.650;-47.650
PowerTAC_2018_Finals_4;370;EWIIS3;-14628.727;13576.502;-583.789;-1052.224;-112.712;-44.717;-44.717
PowerTAC_2018_Finals_4;370;VidyutVanika;-32.420;591.880;-147.565;559.460;59.928;23.776;0.000
PowerTAC_2018_Finals_4;370;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;370;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;371;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;371;Bunnie;-30001.854;18165.273;-606.476;-11836.581;-1310.659;-587.354;-587.354
PowerTAC_2018_Finals_4;371;SPOT;3904.710;58.910;-2.974;3963.620;438.890;196.682;0.000
PowerTAC_2018_Finals_4;371;AgentUDE;-15639.572;18686.863;-1038.505;3015.492;333.904;149.635;0.000
PowerTAC_2018_Finals_4;371;EWIIS3;-14662.510;9199.697;-802.838;-5462.813;-604.895;-271.075;-271.075
PowerTAC_2018_Finals_4;371;VidyutVanika;32.510;531.578;-196.093;564.088;62.461;27.991;0.000
PowerTAC_2018_Finals_4;371;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;371;default broker;-0.091;0.000;0.000;-0.091;-0.010;-0.005;-0.005
PowerTAC_2018_Finals_4;372;CrocodileAgent;-1.312;0.000;0.000;-1.312;-0.154;-0.066;-0.066
PowerTAC_2018_Finals_4;372;Bunnie;-29076.786;17955.596;-623.471;-11121.190;-1301.398;-561.391;-561.391
PowerTAC_2018_Finals_4;372;SPOT;962.310;54.142;-1.771;1016.452;118.945;51.310;0.000
PowerTAC_2018_Finals_4;372;AgentUDE;-17611.238;18687.679;-1062.414;1045.942;122.396;52.798;0.000
PowerTAC_2018_Finals_4;372;EWIIS3;-13858.438;8513.069;-822.759;-5345.370;-625.513;-269.831;-269.831
PowerTAC_2018_Finals_4;372;VidyutVanika;-221.846;556.174;-218.335;334.328;39.123;16.877;0.000
PowerTAC_2018_Finals_4;372;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;372;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;373;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;373;Bunnie;-31290.288;20991.110;-768.151;-10299.178;-1288.614;-579.200;-579.200
PowerTAC_2018_Finals_4;373;SPOT;3723.370;57.174;-3.232;3780.544;473.015;212.608;0.000
PowerTAC_2018_Finals_4;373;AgentUDE;-18314.662;18688.168;-1113.334;347.106;43.429;19.520;0.000
PowerTAC_2018_Finals_4;373;EWIIS3;-15606.341;9079.728;-121.879;-6526.613;-816.598;-367.041;-367.041
PowerTAC_2018_Finals_4;373;VidyutVanika;110.709;517.193;-220.088;627.902;78.562;35.312;0.000
PowerTAC_2018_Finals_4;373;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;373;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;374;CrocodileAgent;-0.164;0.000;0.000;-0.164;-0.001;0.000;-0.007
PowerTAC_2018_Finals_4;374;Bunnie;-26469.604;29076.786;-1082.682;2607.182;12.005;-3.828;0.000
PowerTAC_2018_Finals_4;374;SPOT;3112.538;59.904;-2.695;3172.442;14.607;-4.658;0.000
PowerTAC_2018_Finals_4;374;AgentUDE;-22653.428;18688.462;-960.895;-3964.966;-18.257;5.821;-174.746
PowerTAC_2018_Finals_4;374;EWIIS3;-11837.947;9742.264;-369.357;-2095.683;-9.649;3.077;-92.362
PowerTAC_2018_Finals_4;374;VidyutVanika;-96.202;552.356;-236.255;456.154;2.100;-0.670;0.000
PowerTAC_2018_Finals_4;374;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;374;default broker;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;375;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;375;Bunnie;-30543.586;31360.571;-515.951;816.985;85.451;40.000;0.000
PowerTAC_2018_Finals_4;375;SPOT;2225.470;66.320;-1.596;2291.790;239.706;112.206;0.000
PowerTAC_2018_Finals_4;375;AgentUDE;-23059.744;18688.638;-1058.663;-4384.306;-458.568;-214.656;-214.656
PowerTAC_2018_Finals_4;375;EWIIS3;-12222.256;10395.330;-79.574;-1826.926;-191.084;-89.447;-89.447
PowerTAC_2018_Finals_4;375;VidyutVanika;-133.970;608.275;-269.583;474.305;49.609;23.222;0.000
PowerTAC_2018_Finals_4;375;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;375;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;376;CrocodileAgent;-0.338;0.000;0.000;-0.338;-0.038;-0.017;-0.017
PowerTAC_2018_Finals_4;376;Bunnie;-31358.817;26469.604;-376.464;-4889.213;-545.591;-241.711;-241.711
PowerTAC_2018_Finals_4;376;SPOT;254.350;39.464;-1.989;293.814;32.787;14.525;0.000
PowerTAC_2018_Finals_4;376;AgentUDE;-23156.715;21097.000;-1056.632;-2072.915;-231.318;-102.480;-102.480
PowerTAC_2018_Finals_4;376;EWIIS3;-12114.251;10714.270;-75.292;-1399.981;-156.225;-69.212;-69.212
PowerTAC_2018_Finals_4;376;VidyutVanika;-226.070;488.315;-281.844;262.245;29.264;12.965;0.000
PowerTAC_2018_Finals_4;376;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;376;default broker;-0.196;0.000;0.000;-0.196;-0.022;-0.010;-0.010
PowerTAC_2018_Finals_4;377;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;377;Bunnie;-30614.534;26569.865;-487.425;-4044.669;-435.718;-199.896;-199.896
PowerTAC_2018_Finals_4;377;SPOT;-22.250;100.611;-5.069;78.361;8.442;3.873;0.000
PowerTAC_2018_Finals_4;377;AgentUDE;-21957.222;21926.169;-1246.566;-44.253;-4.767;-2.187;-2.187
PowerTAC_2018_Finals_4;377;EWIIS3;-11234.345;10728.173;-238.649;-506.172;-54.528;-25.016;-25.016
PowerTAC_2018_Finals_4;377;VidyutVanika;-182.778;511.578;-319.020;328.800;35.420;16.250;0.000
PowerTAC_2018_Finals_4;377;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;377;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;378;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;378;Bunnie;-28939.517;26668.374;-364.510;-2271.143;-280.396;-137.019;-137.019
PowerTAC_2018_Finals_4;378;SPOT;-86.420;79.294;-4.861;-7.126;-0.880;-0.430;-0.430
PowerTAC_2018_Finals_4;378;AgentUDE;-20560.091;21943.871;-1193.057;1370.580;169.212;82.688;0.000
PowerTAC_2018_Finals_4;378;EWIIS3;-9216.905;8815.195;-536.828;-401.710;-49.595;-24.235;-24.235
PowerTAC_2018_Finals_4;378;VidyutVanika;48.965;400.209;-345.342;449.174;55.455;27.099;0.000
PowerTAC_2018_Finals_4;378;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;378;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;379;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;379;Bunnie;-28747.651;26764.943;-282.722;-1982.708;-207.619;-101.257;-101.257
PowerTAC_2018_Finals_4;379;SPOT;-108.740;68.196;-3.492;-40.544;-4.246;-2.071;-2.071
PowerTAC_2018_Finals_4;379;AgentUDE;-18510.312;21943.872;-1155.666;3433.560;359.545;175.352;0.000
PowerTAC_2018_Finals_4;379;EWIIS3;-7251.279;5145.930;-263.526;-2105.350;-220.461;-107.520;-107.520
PowerTAC_2018_Finals_4;379;VidyutVanika;75.992;367.806;-363.743;443.798;46.472;22.665;0.000
PowerTAC_2018_Finals_4;379;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;379;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;380;CrocodileAgent;-1.429;0.000;0.000;-1.429;0.011;0.017;-0.067
PowerTAC_2018_Finals_4;380;Bunnie;-18413.998;26860.131;-289.760;8446.134;-67.088;-97.683;0.000
PowerTAC_2018_Finals_4;380;SPOT;-98.588;55.330;-2.647;-43.258;0.344;0.500;-2.036
PowerTAC_2018_Finals_4;380;AgentUDE;-14569.485;21943.872;-1073.520;7380.729;-58.807;-85.361;0.000
PowerTAC_2018_Finals_4;380;EWIIS3;-12780.065;5178.203;-248.961;-7601.862;60.382;87.918;-357.759
PowerTAC_2018_Finals_4;380;VidyutVanika;-82.763;393.186;-354.945;310.423;-2.466;-3.590;0.000
PowerTAC_2018_Finals_4;380;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;380;default broker;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;381;CrocodileAgent;-0.292;0.000;0.000;-0.292;0.002;0.002;-0.003
PowerTAC_2018_Finals_4;381;Bunnie;-18042.239;28975.622;-946.885;10933.383;-62.962;-67.265;0.000
PowerTAC_2018_Finals_4;381;SPOT;-69.810;53.243;0.000;-16.567;0.095;0.102;-0.149
PowerTAC_2018_Finals_4;381;AgentUDE;-16839.027;17970.162;-991.742;1138.959;-6.595;-7.007;0.000
PowerTAC_2018_Finals_4;381;EWIIS3;-11641.158;4968.589;-25.037;-6672.568;38.425;41.052;-303.751
PowerTAC_2018_Finals_4;381;VidyutVanika;-26.634;433.755;-300.393;407.121;-2.344;-2.505;0.000
PowerTAC_2018_Finals_4;381;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;381;default broker;-0.083;0.000;0.000;-0.083;0.000;0.001;-0.001
PowerTAC_2018_Finals_4;382;CrocodileAgent;-0.985;0.000;0.000;-0.985;0.006;0.007;-0.009
PowerTAC_2018_Finals_4;382;Bunnie;-17078.009;28753.139;-2208.816;11675.130;-68.405;-86.414;0.000
PowerTAC_2018_Finals_4;382;SPOT;-88.570;41.237;0.000;-47.333;0.276;0.350;-0.426
PowerTAC_2018_Finals_4;382;AgentUDE;-19264.974;17514.579;-998.541;-1744.083;10.219;12.909;-15.697
PowerTAC_2018_Finals_4;382;EWIIS3;-10864.641;6320.602;-81.726;-4544.039;26.509;33.633;-40.896
PowerTAC_2018_Finals_4;382;VidyutVanika;103.802;416.511;-345.736;520.313;-3.049;-3.851;0.000
PowerTAC_2018_Finals_4;382;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;382;default broker;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;383;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;383;Bunnie;-17604.045;18042.239;-2630.743;438.194;41.461;18.247;0.000
PowerTAC_2018_Finals_4;383;SPOT;-113.101;59.524;-0.036;-53.578;-5.069;-2.231;-2.231
PowerTAC_2018_Finals_4;383;AgentUDE;-21892.882;18068.295;-1038.045;-3844.387;-363.752;-160.085;-160.085
PowerTAC_2018_Finals_4;383;EWIIS3;-11427.109;7175.350;-142.785;-4251.759;-402.297;-177.048;-177.048
PowerTAC_2018_Finals_4;383;VidyutVanika;53.660;407.225;-226.062;460.885;43.608;19.192;0.000
PowerTAC_2018_Finals_4;383;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;383;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;384;CrocodileAgent;-0.536;0.000;0.000;-0.536;0.001;0.001;-0.005
PowerTAC_2018_Finals_4;384;Bunnie;-22860.390;26914.187;-1327.794;4053.798;-10.846;-7.851;0.000
PowerTAC_2018_Finals_4;384;SPOT;-124.360;50.928;-0.081;-73.432;0.196;0.142;-0.661
PowerTAC_2018_Finals_4;384;AgentUDE;-17761.218;19692.400;-813.523;1948.659;-5.344;-3.774;0.000
PowerTAC_2018_Finals_4;384;EWIIS3;-11712.890;8389.632;-151.965;-3323.258;8.892;6.436;-29.909
PowerTAC_2018_Finals_4;384;VidyutVanika;-12.514;405.854;-274.378;393.340;-1.052;-0.762;0.000
PowerTAC_2018_Finals_4;384;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;384;default broker;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;385;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;385;Bunnie;-21833.328;17604.045;-1470.457;-4229.283;-365.859;-164.434;-164.434
PowerTAC_2018_Finals_4;385;SPOT;-64.900;53.703;0.000;-11.197;-0.969;-0.435;-0.435
PowerTAC_2018_Finals_4;385;AgentUDE;-19616.620;18912.936;-1025.225;-723.484;-62.586;-28.129;-28.129
PowerTAC_2018_Finals_4;385;EWIIS3;-10467.201;8471.645;-115.494;-1995.556;-172.628;-77.587;-77.587
PowerTAC_2018_Finals_4;385;VidyutVanika;-163.624;410.151;-365.766;246.527;21.326;9.585;0.000
PowerTAC_2018_Finals_4;385;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;385;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;386;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;386;Bunnie;-31168.840;31848.309;-1292.178;679.469;-9.843;-0.099;0.000
PowerTAC_2018_Finals_4;386;SPOT;109.900;79.410;-0.992;189.310;-2.742;-0.028;0.000
PowerTAC_2018_Finals_4;386;AgentUDE;-18361.682;31143.800;-1090.754;12799.596;-186.276;-1.874;0.000
PowerTAC_2018_Finals_4;386;EWIIS3;-5090.295;7275.562;-133.590;2185.266;-31.657;-0.320;0.000
PowerTAC_2018_Finals_4;386;VidyutVanika;-152.401;399.069;-288.291;246.668;-3.573;-0.036;0.000
PowerTAC_2018_Finals_4;386;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;386;default broker;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;387;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;387;Bunnie;-25492.401;34273.453;-1271.511;8781.052;-106.254;-89.468;0.000
PowerTAC_2018_Finals_4;387;SPOT;109.420;63.970;-0.202;173.390;-2.098;-1.767;0.000
PowerTAC_2018_Finals_4;387;AgentUDE;-18100.779;18859.137;-892.120;761.880;-9.230;-7.763;0.000
PowerTAC_2018_Finals_4;387;EWIIS3;-4872.003;6980.200;-168.281;2108.197;-25.510;-21.480;0.000
PowerTAC_2018_Finals_4;387;VidyutVanika;-128.601;418.521;-302.949;289.919;-3.508;-2.954;0.000
PowerTAC_2018_Finals_4;387;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;387;default broker;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;388;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;388;Bunnie;-30992.559;37300.211;-1284.744;6307.652;-32.402;-6.382;0.000
PowerTAC_2018_Finals_4;388;SPOT;107.080;0.000;0.000;107.080;-0.550;-0.108;0.000
PowerTAC_2018_Finals_4;388;AgentUDE;-21535.269;18554.444;-867.803;-2980.826;15.312;3.016;-121.091
PowerTAC_2018_Finals_4;388;EWIIS3;-5631.969;6947.786;-207.535;1315.817;-6.759;-1.331;0.000
PowerTAC_2018_Finals_4;388;VidyutVanika;-76.791;464.045;-321.303;387.254;-1.989;-0.392;0.000
PowerTAC_2018_Finals_4;388;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;388;default broker;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;389;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;389;Bunnie;-31561.363;25338.421;-811.861;-6222.941;-612.538;-275.181;-275.181
PowerTAC_2018_Finals_4;389;SPOT;116.380;0.000;0.000;116.380;11.456;5.146;0.000
PowerTAC_2018_Finals_4;389;AgentUDE;-20532.891;18554.471;-1244.330;-1998.220;-196.689;-88.362;-88.362
PowerTAC_2018_Finals_4;389;EWIIS3;-6946.640;8391.129;-363.360;1444.490;142.184;63.876;0.000
PowerTAC_2018_Finals_4;389;VidyutVanika;-43.631;487.202;-436.069;443.571;43.662;19.615;0.000
PowerTAC_2018_Finals_4;389;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;389;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_4;390;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_4;390;Bunnie;-32860.358;39459.479;-1704.109;6599.121;-65.733;-126.058;0.000
PowerTAC_2018_Finals_4;390;SPOT;403.770;0.000;0.000;403.770;-4.022;-7.713;0.000
PowerTAC_2018_Finals_4;390;AgentUDE;-20204.912;19996.793;-952.288;-190.120;1.894;3.632;-7.597
PowerTAC_2018_Finals_4;390;EWIIS3;-8121.450;10985.790;-391.211;2864.340;-28.531;-54.715;0.000
