ts; dow; hod;default broker_mwh; default broker_price ;CrocodileAgent_mwh; CrocodileAgent_price ;SPOT_mwh; SPOT_price ;COLDPower18_mwh; COLDPower18_price ;EWIIS3_mwh; EWIIS3_price ;VidyutVanika_mwh; VidyutVanika_price ;AgentUDE_mwh; AgentUDE_price ;Bunnie_mwh; Bunnie_price 
385; 2; 1;[0.0000; 0.0000];[0.0000; 0.0000];[4.9395; -40.9059];[0.0000; 0.0000];[12.9477; -24.4327];[0.2984; -132.2786];[30.9134; -37.7609];[14.5014; -54.1194]
386; 2; 2;[0.0000; 0.0000];[0.0000; 0.0000];[4.6718; -42.7212];[0.0000; 0.0000];[8.7061; -38.4501];[0.3598; -47.1822];[33.1638; -38.2210];[30.2238; -36.4910]
387; 2; 3;[0.0000; 0.0000];[0.0000; 0.0000];[0.0167; 0.0000];[0.0000; 0.0000];[6.5880; -50.3360];[0.3769; -42.0672];[32.6490; -46.6706];[8.0248; -33.8234]
388; 2; 4;[0.0000; 0.0000];[0.0000; 0.0000];[0.0148; -44.0336];[0.0000; 0.0000];[7.3069; -30.6097];[0.4636; -24.3542];[35.7619; -35.6490];[26.9080; -38.8053]
389; 2; 5;[0.0000; 0.0000];[0.0000; 0.0000];[0.0135; -50.5130];[0.0000; 0.0000];[11.2240; -47.8155];[0.4685; -15.7242];[40.0271; -47.2624];[8.4110; -35.2548]
390; 2; 6;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[18.5583; -50.4638];[0.3810; -23.7795];[39.7226; -47.3362];[7.4593; -37.1455]
391; 2; 7;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[17.7980; -93.7817];[0.2920; 63.6744];[39.7774; -79.0847];[0.0000; 0.0000]
392; 2; 8;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[23.6423; -64.9749];[0.4365; -50.4053];[43.2083; -55.6799];[2.0293; -33.5789]
393; 2; 9;[0.0000; 0.0000];[0.0000; 0.0000];[0.1315; -47.8573];[0.0000; 0.0000];[33.8860; -83.6987];[0.3305; 6.2231];[45.4971; -58.1954];[2.2488; -28.8590]
394; 2; 10;[0.0000; 0.0000];[0.0000; 0.0000];[0.0177; -82.8146];[0.0000; 0.0000];[23.4246; -82.8146];[0.2758; -12.4781];[43.9167; -66.9727];[0.6865; -30.0902]
395; 2; 11;[0.0000; 0.0000];[0.0000; 0.0000];[0.0173; -53.6665];[0.0000; 0.0000];[19.8134; -49.8117];[0.4416; -94.5766];[37.0819; -49.2488];[2.7094; -33.1172]
396; 2; 12;[0.0000; 0.0000];[0.0000; 0.0000];[0.0942; -50.5338];[0.0000; 0.0000];[14.5576; -66.4138];[0.1862; 124.7461];[40.1831; -89.7255];[1.1935; -31.2250]
397; 2; 13;[0.0000; 0.0000];[0.0000; 0.0000];[0.0130; -135.2661];[0.0000; 0.0000];[19.2089; -135.2661];[-0.0124; 3993.6037];[40.0543; -102.5094];[1.7106; -32.8107]
398; 2; 14;[0.0000; 0.0000];[0.0000; 0.0000];[0.0123; -96.0575];[0.0000; 0.0000];[29.0566; -96.0575];[0.2740; 88.9074];[43.7204; -78.5986];[4.0416; -33.0657]
399; 2; 15;[0.0000; 0.0000];[0.0000; 0.0000];[0.0132; -68.8258];[0.0000; 0.0000];[26.5436; -63.9823];[0.3982; 9.7574];[39.1927; -56.7836];[8.6933; -37.9246]
400; 2; 16;[0.0000; 0.0000];[0.0000; 0.0000];[0.1140; -25.7478];[0.0000; 0.0000];[32.7842; -42.1022];[0.3738; -75.8494];[38.9802; -48.5942];[27.5003; -41.2426]
401; 2; 17;[0.0000; 0.0000];[0.0000; 0.0000];[0.0248; -99.7657];[0.0000; 0.0000];[32.2096; -99.7657];[0.2195; 105.0073];[37.6103; -75.1415];[13.4649; -35.1612]
402; 2; 18;[0.0000; 0.0000];[0.0000; 0.0000];[0.0280; -66.4416];[0.0000; 0.0000];[23.8542; -66.4416];[0.3263; 19.0990];[49.6236; -59.0752];[15.5625; -38.9795]
403; 2; 19;[0.0000; 0.0000];[0.0000; 0.0000];[0.0290; -55.3249];[0.0000; 0.0000];[21.4229; -55.3249];[0.3797; -54.9646];[45.6982; -51.7712];[18.9266; -39.0294]
404; 2; 20;[0.0000; 0.0000];[0.0000; 0.0000];[0.0278; -77.0851];[0.0000; 0.0000];[9.4752; -77.0851];[0.3245; 59.7236];[42.2592; -61.4204];[9.4510; -36.4593]
405; 2; 21;[0.0000; 0.0000];[0.0000; 0.0000];[0.0308; 0.0000];[0.0000; 0.0000];[7.0149; -49.1931];[0.4371; -62.2499];[36.0509; -53.4167];[14.7181; -47.9974]
406; 2; 22;[0.0000; 0.0000];[0.0000; 0.0000];[0.0166; -0.0900];[0.0000; 0.0000];[12.4419; -36.0594];[0.4252; 0.3167];[37.1595; -37.0940];[14.5667; -42.3940]
407; 2; 23;[0.0000; 0.0000];[0.0000; 0.0000];[4.8867; -41.7092];[0.0000; 0.0000];[14.3281; -38.0890];[0.4292; -54.2863];[39.5325; -44.8222];[13.6772; -45.8115]
408; 3; 0;[0.0000; 0.0000];[0.0000; 0.0000];[0.0153; -29.9268];[0.0000; 0.0000];[18.1804; -45.1784];[0.3978; -69.6892];[38.0386; -47.6819];[16.0794; -30.4988]
409; 3; 1;[0.0000; 0.0000];[0.0000; 0.0000];[0.0176; -48.8177];[0.0000; 0.0000];[15.1752; -47.0818];[0.4125; -57.9049];[42.5854; -47.2201];[16.9970; -28.1234]
410; 3; 2;[0.0000; 0.0000];[0.0000; 0.0000];[0.0209; -30.0215];[0.0000; 0.0000];[12.5063; -40.1643];[0.4747; -66.3429];[42.3331; -45.3566];[14.3062; -31.5518]
411; 3; 3;[0.0000; 0.0000];[0.0000; 0.0000];[0.0175; -44.9767];[0.0000; 0.0000];[8.1358; -45.1374];[0.4601; -31.4579];[47.9816; -43.5605];[17.5473; -33.5559]
412; 3; 4;[0.0000; 0.0000];[0.0000; 0.0000];[0.0145; -37.7167];[0.9016; -25.4031];[7.3186; -54.8597];[0.5536; -125.3946];[47.9256; -43.7549];[16.6346; -33.3428]
413; 3; 5;[0.0000; 0.0000];[0.0000; 0.0000];[0.0143; -47.7454];[0.8249; 10.0899];[9.4458; -29.9452];[0.5295; -141.3620];[42.0333; -53.4104];[12.3692; -35.8045]
414; 3; 6;[0.0000; 0.0000];[0.0000; 0.0000];[0.0185; -51.2408];[-1.2747; 70.0435];[19.2277; -45.9170];[0.5314; -61.8769];[40.3472; -51.5878];[12.8138; -36.7994]
415; 3; 7;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[20.5834; -72.9508];[0.5514; -26.3561];[34.2149; -80.3292];[0.8507; -27.3254]
416; 3; 8;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[26.6407; -61.1797];[0.4937; -120.6517];[36.3932; -64.8262];[16.1849; -36.9661]
417; 3; 9;[0.0000; 0.0000];[0.0000; 0.0000];[0.0148; -47.6613];[0.0000; 0.0000];[37.3932; -48.2502];[0.5275; -74.3646];[35.4767; -55.1019];[8.3225; -31.1146]
418; 3; 10;[0.0000; 0.0000];[0.0000; 0.0000];[0.0135; -149.4938];[0.0000; 0.0000];[27.5651; -149.4938];[-0.0242; 6231.8094];[37.8323; -111.2808];[0.0000; 0.0000]
419; 3; 11;[0.0000; 0.0000];[0.0000; 0.0000];[0.0122; -35.5693];[-2.3707; 130.4404];[22.0556; -73.0355];[0.4794; 84.8710];[38.3240; -57.4750];[11.1289; -34.5387]
420; 3; 12;[0.0000; 0.0000];[0.0000; 0.0000];[0.0123; -35.2274];[0.0000; 0.0000];[13.5572; -33.1466];[0.4808; -125.7977];[35.2397; -65.5505];[15.9637; -3.8996]
421; 3; 13;[0.0000; 0.0000];[0.0000; 0.0000];[0.0125; -39.7941];[5.0000; -50.1390];[16.3349; -43.9238];[0.4742; -15.0401];[46.8644; -46.2989];[17.7752; -38.2785]
422; 3; 14;[0.0000; 0.0000];[0.0000; 0.0000];[0.0124; -83.4543];[0.1999; 57.5856];[17.8849; -77.7996];[0.4514; -77.2451];[35.8904; -65.0443];[4.6468; -38.1183]
423; 3; 15;[0.0000; 0.0000];[0.0000; 0.0000];[0.0174; -51.3660];[5.0000; -49.9409];[20.2024; -49.0432];[0.6790; -87.3264];[35.9129; -50.6147];[13.1116; -35.3485]
424; 3; 16;[0.0000; 0.0000];[0.0000; 0.0000];[0.0223; -83.0231];[0.0000; 0.0000];[24.8968; -83.0231];[0.3852; -180.2146];[34.5947; -64.1811];[9.1166; -34.7883]
425; 3; 17;[0.0000; 0.0000];[0.0000; 0.0000];[0.0277; -74.8230];[1.6174; -18.1054];[25.3924; -66.1207];[0.5252; -140.6381];[34.5920; -66.1113];[11.9349; -35.3242]
426; 3; 18;[0.0000; 0.0000];[0.0000; 0.0000];[0.0307; -48.8567];[8.2941; -37.4863];[19.9696; -51.5999];[0.5582; -83.5617];[33.5741; -51.8672];[14.7788; -34.5508]
427; 3; 19;[0.0000; 0.0000];[0.0000; 0.0000];[0.0160; -83.5130];[0.4076; 425.4136];[22.4691; -83.5130];[0.3756; -180.4908];[33.5831; -73.2612];[7.1458; -36.2920]
428; 3; 20;[0.0000; 0.0000];[0.0000; 0.0000];[0.0294; -9.4500];[5.0000; -49.4699];[12.7452; -71.8419];[0.5240; -101.4610];[34.4334; -41.1577];[14.3817; -43.5523]
429; 3; 21;[0.0000; 0.0000];[0.0000; 0.0000];[0.0260; -18.0783];[0.2181; 625.0079];[8.4170; -32.0844];[0.5016; -133.5596];[31.9160; -51.4826];[11.1140; -57.6787]
430; 3; 22;[0.0000; 0.0000];[0.0000; 0.0000];[0.0135; -0.3841];[5.1957; -16.9404];[9.0400; -50.0823];[0.4985; -105.2091];[41.9831; -39.2216];[10.9826; -45.3601]
431; 3; 23;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.8706; 115.6881];[12.3527; -32.6294];[0.4821; -16.8283];[34.3142; -39.7687];[10.4971; -45.1401]
432; 4; 0;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[-2.2717; 58.0379];[12.7273; -48.5422];[0.4578; -50.9792];[37.8571; -48.5227];[11.9003; -30.8898]
433; 4; 1;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[11.3418; -42.9258];[0.4798; -89.6579];[37.9389; -41.3844];[14.4830; -31.1452]
434; 4; 2;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[6.9088; -56.7161];[0.5959; -19.0144];[42.4385; -42.1419];[12.1166; -30.9957]
435; 4; 3;[0.0000; 0.0000];[0.0000; 0.0000];[0.0133; -30.0774];[0.0000; 0.0000];[5.7565; -61.5040];[0.5418; -67.3829];[43.6741; -37.9616];[14.4368; -31.9866]
436; 4; 4;[0.0000; 0.0000];[0.0000; 0.0000];[0.0120; -32.1366];[0.0000; 0.0000];[5.8106; -47.8988];[0.7432; -35.3438];[43.5391; -47.8482];[9.0626; -30.8980]
437; 4; 5;[0.0000; 0.0000];[0.0000; 0.0000];[0.0117; -38.5319];[2.2338; -28.6596];[9.5183; -58.7703];[0.7208; -107.0261];[42.1650; -42.9503];[17.4727; -21.3630]
438; 4; 6;[0.0000; 0.0000];[0.0000; 0.0000];[0.0117; -32.6272];[0.0000; 0.0000];[15.8847; -18.6490];[0.7155; -114.7692];[34.4134; -58.4721];[2.8493; -17.9400]
439; 4; 7;[0.0000; 0.0000];[0.0000; 0.0000];[0.0189; -31.2858];[5.0000; -54.9969];[16.5753; -47.1252];[1.1459; -82.4455];[35.9639; -52.0869];[7.4989; -28.8698]
440; 4; 8;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[2.7513; -9.9670];[21.7190; -67.7444];[1.0987; -76.7829];[35.9452; -59.6608];[9.2352; -32.6642]
441; 4; 9;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[1.6543; -37.3687];[22.9094; -50.6466];[1.0390; -62.0781];[44.4640; -48.0647];[4.4188; -29.6583]
442; 4; 10;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[5.4476; -70.1796];[21.6087; -91.7496];[0.7223; -84.3393];[43.5627; -81.3534];[5.0223; -30.1440]
443; 4; 11;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[-0.1013; 433.5619];[20.5808; -51.1850];[0.9850; -59.3144];[41.8938; -50.5558];[2.0079; -31.1896]
444; 4; 12;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[-0.1529; 353.3764];[19.8683; -57.9631];[0.8052; -76.6052];[43.2026; -53.3223];[5.6992; -31.5342]
445; 4; 13;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[19.2964; -69.8163];[0.7484; -91.6189];[40.4715; -64.8965];[3.5194; -32.5295]
446; 4; 14;[0.0000; 0.0000];[0.0000; 0.0000];[0.0109; -57.6410];[3.7704; -45.1747];[21.4659; -75.4192];[1.1416; -69.9804];[42.5600; -60.4871];[4.8678; -33.1198]
447; 4; 15;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[3.0795; -7.9368];[32.5849; -77.2358];[1.2040; -59.2718];[41.9978; -53.3991];[4.0727; -33.7016]
448; 4; 16;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[2.0773; -13.8610];[26.4123; -79.6407];[0.9912; -90.2373];[18.3122; -53.0410];[1.9724; -34.2707]
449; 4; 17;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[2.8146; 11.9976];[23.0400; -47.9039];[1.2062; -90.0964];[17.7251; -98.2516];[1.1488; -34.8856]
450; 4; 18;[0.0000; 0.0000];[0.0000; 0.0000];[0.0339; -52.3780];[0.4054; -32.3850];[20.9305; -41.8506];[1.1456; -49.0141];[18.4736; -67.8626];[20.0803; -33.7023]
451; 4; 19;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[19.5674; -74.3016];[0.9833; -59.2344];[18.9996; -88.2622];[18.4579; -39.1396]
452; 4; 20;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[15.0437; -35.4398];[0.8156; -126.5544];[20.9114; -55.5448];[19.6180; -39.2799]
453; 4; 21;[0.0000; 0.0000];[0.0202; -10.4087];[0.0000; 0.0000];[4.0261; -18.5060];[15.0642; -27.4458];[0.7543; -91.4404];[36.7490; -43.8118];[18.9214; -45.6831]
454; 4; 22;[0.0000; 0.0000];[0.0206; -0.0315];[0.0000; 0.0000];[1.0844; -14.6871];[14.6839; -12.3159];[0.7137; -204.7525];[13.8779; -127.8672];[16.9382; -40.5772]
455; 4; 23;[0.0000; 0.0000];[0.0144; -8.1035];[0.0000; 0.0000];[5.0000; -17.5584];[15.6464; -43.5611];[0.6687; -130.7256];[37.4288; -35.2948];[17.1210; -37.2633]
456; 5; 0;[0.0000; 0.0000];[0.0151; -9.4082];[0.0000; 0.0000];[5.0000; -33.3706];[14.7355; -44.6646];[0.6254; -141.6618];[5.4226; -93.6025];[22.0112; -31.4930]
457; 5; 1;[0.0000; 0.0000];[0.0183; -26.7971];[0.0000; 0.0000];[0.6882; 93.8576];[18.1611; -42.8241];[0.6787; -80.7719];[13.0396; -54.9509];[21.6824; -31.4945]
458; 5; 2;[0.0000; 0.0000];[0.0145; -26.2099];[0.0000; 0.0000];[0.7808; 57.8180];[16.4217; -35.2979];[1.0368; -38.1543];[13.8188; -66.2625];[23.3167; -31.0764]
459; 5; 3;[0.0000; 0.0000];[0.0231; -11.9103];[0.0000; 0.0000];[5.0000; -31.5852];[16.0790; -17.3732];[0.9285; -91.5462];[4.8963; -82.4559];[21.7708; -34.1151]
460; 5; 4;[0.0000; 0.0000];[0.0227; -3.1473];[0.0000; 0.0000];[5.3013; -4.8220];[17.4690; -24.0521];[1.1954; -32.9049];[5.1970; -82.7781];[20.9887; -36.8692]
461; 5; 5;[0.0000; 0.0000];[0.0237; -32.3016];[0.0000; 0.0000];[4.0524; -13.2848];[18.2886; -53.4099];[1.3099; -66.4200];[1.2943; -300.6794];[22.3751; -34.9724]
462; 5; 6;[0.0000; 0.0000];[0.0566; -37.9976];[0.0000; 0.0000];[2.0882; 22.2037];[17.2709; -47.6607];[1.3509; -45.2839];[4.4130; -90.7849];[25.0568; -38.2161]
463; 5; 7;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.2896; 419.3880];[18.0614; -100.4556];[2.2065; -50.0315];[3.0675; -61.1339];[0.1645; -28.5361]
464; 5; 8;[0.0000; 0.0000];[0.0248; -28.9222];[0.0000; 0.0000];[5.0000; -47.1715];[21.0565; -49.0606];[2.2657; -46.7961];[37.7982; -39.8590];[5.7094; -31.5876]
465; 5; 9;[0.0000; 0.0000];[0.0845; -30.5164];[0.0000; 0.0000];[1.8292; -25.8932];[20.9020; -50.1213];[1.9153; -46.8544];[39.7312; -44.4353];[3.9659; -32.8102]
466; 5; 10;[0.0000; 0.0000];[0.0938; -30.7367];[0.0000; 0.0000];[4.6244; -71.0374];[20.7186; -73.3632];[1.5202; -72.6715];[11.0101; -70.9889];[3.5733; -30.5600]
467; 5; 11;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[2.6962; -24.1864];[20.2742; -74.0973];[1.6715; -60.7714];[12.9514; -58.3206];[0.0000; 0.0000]
468; 5; 12;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[20.7186; -69.1447];[1.5451; -66.4363];[14.1233; -51.3901];[1.8730; -32.0164]
469; 5; 13;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[2.1672; -45.4553];[20.7387; -60.7763];[1.8349; -54.4372];[15.0320; -48.5944];[6.2019; -32.7133]
470; 5; 14;[0.0000; 0.0000];[0.1778; -6.1353];[0.0000; 0.0000];[5.2358; -44.4958];[21.3207; -44.7416];[12.2447; -49.8990];[14.6288; -38.8325];[38.3687; -40.6131]
471; 5; 15;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[5.6620; -46.4186];[24.5246; -50.2022];[13.1788; -48.7195];[14.5949; -45.7426];[23.7431; -39.6942]
472; 5; 16;[0.0000; 0.0000];[0.0000; 0.0000];[0.0445; -49.8442];[5.4119; -46.8164];[22.7037; -49.8442];[10.5996; -43.6137];[14.6067; -45.0250];[18.7307; -40.8186]
473; 5; 17;[0.0000; 0.0000];[0.0000; 0.0000];[0.0452; -50.6022];[5.0000; -49.9842];[19.6012; -50.6022];[11.9340; -45.5958];[14.5775; -46.4385];[3.1680; -34.9901]
474; 5; 18;[0.0000; 0.0000];[0.0000; 0.0000];[0.0596; -49.8294];[1.4070; -37.7088];[19.1341; -49.0959];[10.8594; -45.5757];[14.5197; -47.3319];[27.3307; -41.0938]
475; 5; 19;[0.0000; 0.0000];[0.0000; 0.0000];[0.0589; -51.5067];[5.3518; -49.9009];[17.5589; -50.3338];[10.4083; -47.3156];[14.4605; -49.6289];[4.7919; -36.2773]
476; 5; 20;[0.0000; 0.0000];[0.8296; -28.4923];[0.0736; -48.6989];[2.2079; -17.1462];[16.5068; -48.6989];[15.5748; -44.1331];[14.4755; -46.0993];[39.3492; -42.3863]
477; 5; 21;[0.0000; 0.0000];[1.5563; -0.0472];[0.0171; 5.3070];[2.3891; -19.9957];[15.8064; -43.6329];[14.3864; -26.3253];[5.4760; -87.2169];[32.9586; -50.5967]
478; 5; 22;[0.0000; 0.0000];[1.4225; -1.9915];[0.0163; -0.0315];[2.0018; -19.9957];[14.6640; -48.5019];[12.1883; -30.7784];[3.7874; -27.8204];[36.0902; -40.7795]
479; 5; 23;[0.0000; 0.0000];[1.2956; -31.8296];[0.0171; -9.4500];[2.7329; 1.7421];[15.5051; -36.6640];[10.3963; -27.7889];[3.0421; -40.8405];[30.1179; -32.8675]
480; 6; 0;[0.0000; 0.0000];[1.5500; -25.6538];[0.0120; -33.8965];[5.0000; -33.8965];[13.5009; -48.3749];[9.7822; -26.9835];[2.4893; -25.3380];[39.5295; -31.1004]
481; 6; 1;[0.0000; 0.0000];[1.5501; -12.2113];[0.0162; -9.4500];[5.0000; -32.4587];[14.8536; -33.4795];[9.7614; -19.9844];[2.0806; -79.8407];[38.6848; -31.6357]
482; 6; 2;[0.0000; 0.0000];[2.2835; -21.3352];[0.0161; -1.1332];[5.0000; -33.8245];[13.2710; -46.8691];[14.4164; -16.7635];[1.0155; -82.1636];[37.1643; -31.7455]
483; 6; 3;[0.0000; 0.0000];[4.7350; -31.4036];[0.0121; -18.0783];[5.0000; -33.8407];[14.6609; -36.3919];[14.0379; -29.8679];[0.9659; -19.8132];[53.4619; -30.4164]
484; 6; 4;[0.0000; 0.0000];[2.1671; -25.3495];[0.0000; 0.0000];[3.0228; -5.1386];[15.0820; -34.7015];[17.6420; -29.3561];[1.0275; -60.0588];[49.0286; -36.9671]
485; 6; 5;[0.0000; 0.0000];[1.3768; -35.1673];[0.0122; -45.0200];[0.0000; 0.0000];[16.3257; -46.2483];[19.6238; -42.9007];[0.9118; -63.2786];[11.4187; -40.3123]
486; 6; 6;[0.0000; 0.0000];[1.0126; -31.6667];[0.0841; -33.3790];[-0.9807; 49.0583];[13.6812; -46.8272];[18.0064; -42.0690];[2.6500; -53.0473];[5.2269; -41.7683]
487; 6; 7;[0.0000; 0.0000];[0.0000; 0.0000];[0.0000; 0.0000];[5.3215; -45.0796];[15.4961; -47.6380];[30.4199; -45.4018];[3.0598; -35.4256];[0.2741; -32.2241]
488; 6; 8;[0.0000; 0.0000];[0.2974; -31.6667];[0.0000; 0.0000];[5.2748; -46.1427];[16.0572; -49.7700];[27.4622; -46.7245];[16.4173; -45.2775];[0.1972; -33.7255]
489; 6; 9;[0.0000; 0.0000];[1.7272; -31.6667];[0.0000; 0.0000];[-0.0000; 4332110947102027.0000];[15.5140; -47.3286];[25.2015; -43.1178];[16.0510; -44.2211];[31.2252; -42.9026]
