ts;dow;hod;broker;ttx-sc;ttx-sd;ttx-uc;ttx-ud;mtx-c;mtx-d;btx-c;btx-d;dtx-c;dtx-d;ctx-c;ctx-d;bce-c;bce-d;bank-c;bank-d;cash
363;3;3;EWIIS3;3,9187;0,0000;1443,2531;0,0000;0,0000;-171,4606;0,0000;-284,8340;0,0000;-1,9050;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-11170,4430
363;3;3;Bunnie;0,0000;0,0000;8166,6170;-2,1695;5,8280;0,0000;0,0000;-8118,4603;0,0000;-757,7950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-15801,9599
364;3;4;default broker;0,0000;0,0000;0,0000;-2,0635;22,4532;-1693,3981;13,5882;0,0000;0,0000;-106,8750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25817,5287
364;3;4;EWIIS3;3,9187;0,0000;1605,9065;0,0000;16,0565;-2,2392;0,0000;-973,2109;0,0000;-1,9050;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-10521,9164
364;3;4;Bunnie;0,0000;0,0000;8588,9343;-2,0635;0,0000;-27,8643;0,0000;-8284,5208;0,0000;-757,7950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-16285,2692
365;3;5;default broker;0,0000;0,0000;0,0000;0,0000;449,8883;-1237,2424;0,0000;-12,3967;0,0000;-106,8750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24910,9030
365;3;5;EWIIS3;3,9187;-13430,6623;1844,4334;0,0000;4,3480;-29,6909;0,0000;-956,6779;0,0000;-1,9050;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-9657,4900
365;3;5;Bunnie;0,0000;0,0000;6889,2516;0,0000;0,0000;-497,4391;0,0000;-2722,9674;0,0000;-757,7950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-13374,2191
366;3;6;default broker;0,0000;0,0000;0,0000;-1,9983;6,9085;0,0000;0,0000;-19,1970;0,0000;-106,8750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24789,7411
366;3;6;EWIIS3;3,9187;0,0000;2134,8334;0,0000;0,0000;-183,5834;0,0000;-1074,2519;0,0000;-1,9050;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-22209,1405
366;3;6;Bunnie;0,0000;0,0000;9083,7458;-0,0026;2,5949;-46,9819;0,0000;-11418,5806;0,0000;-757,7950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-16511,2384
367;3;7;default broker;0,0000;0,0000;0,0000;-12,5349;23,3262;0,0000;0,0000;-25,9232;0,0000;-105,2950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24669,3142
367;3;7;EWIIS3;3,9187;0,0000;2708,3365;0,0000;0,0000;-429,8139;0,0000;-1084,6379;0,0000;-1,8100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-21013,1470
367;3;7;Bunnie;35,0000;0,0000;8887,4233;-0,0186;0,0000;-50,7433;0,0000;-11971,4905;0,0000;-759,4700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-20370,5376
368;3;8;default broker;0,0000;0,0000;0,1714;-23,3238;30,3886;0,0000;0,0000;-24,8928;0,0000;-105,2950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24546,3626
368;3;8;EWIIS3;4,0375;0,0000;2877,2608;0,0000;0,0000;-176,6652;0,0000;-2117,7795;0,0000;-1,8100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-20428,1034
368;3;8;Bunnie;0,0000;0,0000;7907,2758;-0,0448;0,0000;-47,3839;0,0000;-10848,8976;0,0000;-759,4700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-24119,0581
369;3;9;default broker;0,0000;0,0000;0,1514;-31,2437;39,8907;0,0000;278,9979;0,0000;0,0000;-105,2950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24728,8640
369;3;9;EWIIS3;4,0375;0,0000;2859,9271;0,0000;0,0000;-53,1169;0,0000;-2639,7003;0,0000;-1,8100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-20258,7660
369;3;9;Bunnie;0,0000;0,0000;7406,1397;-0,0375;0,0000;-141,3953;0,0000;-9131,2717;0,0000;-759,4700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-26745,0929
370;3;10;default broker;0,0000;0,0000;0,0000;-38,1631;35,0508;0,0000;478,8964;0,0000;0,0000;-105,2950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25099,3531
370;3;10;EWIIS3;4,0375;0,0000;2643,2196;0,0000;0,0000;-120,8271;0,0000;-2603,3383;0,0000;-1,8100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-20337,4843
370;3;10;Bunnie;0,0000;0,0000;9454,3478;-0,0675;0,0000;-132,0222;0,0000;-8927,7229;0,0000;-759,4700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-27110,0278
371;3;11;default broker;0,0000;0,0000;0,0000;-40,2995;81,7188;0,0000;0,0000;-7,1383;0,0000;-105,2950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25028,3392
371;3;11;EWIIS3;4,0375;0,0000;2781,8399;0,0000;0,0000;-69,0771;0,0000;-3497,1746;0,0000;-1,8100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-21119,6685
371;3;11;Bunnie;0,0000;0,0000;9821,4147;-0,0706;0,0000;-253,6565;0,0000;-10087,3333;0,0000;-759,4700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-28389,1434
372;3;12;default broker;0,0000;0,0000;0,3104;-41,4587;96,6227;0,0000;8,5836;0,0000;0,0000;-105,2950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24987,1022
372;3;12;EWIIS3;4,0375;0,0000;2667,9028;0,0000;0,0000;-82,1290;0,0000;-2144,2238;0,0000;-1,8100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-20675,8911
372;3;12;Bunnie;0,0000;0,0000;9465,2857;-0,0540;0,0000;-216,2531;0,0000;-6678,3226;0,0000;-759,4700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-26577,9574
373;3;13;default broker;0,0000;0,0000;0,0000;-37,9976;70,1858;0,0000;29,1620;0,0000;0,0000;-102,8950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24945,5575
373;3;13;EWIIS3;4,0375;0,0000;2867,7725;0,0000;0,0000;-134,4070;0,0000;-2878,4029;0,0000;-1,7550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-20818,6460
373;3;13;Bunnie;0,0000;0,0000;10468,5104;-1,4159;0,0000;-239,0481;0,0000;-9781,5578;0,0000;-761,9250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-26893,3938
374;3;14;default broker;0,0000;0,0000;0,0000;-30,8427;75,8000;-1,0819;122,2910;0,0000;0,0000;-102,8950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25008,8287
374;3;14;EWIIS3;3,8000;0,0000;2969,1158;0,0000;0,0000;-19,7431;0,0000;-3399,2952;0,0000;-1,7550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-21266,5235
374;3;14;Bunnie;0,0000;0,0000;8844,9123;-0,0439;0,0000;-344,1273;0,0000;-7009,6388;0,0000;-761,9250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-26164,2165
375;3;15;default broker;0,0000;0,0000;0,0000;-22,9621;69,4382;-1,0624;0,0000;-22,7565;0,0000;-102,8950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24928,5910
375;3;15;EWIIS3;3,8000;0,0000;3119,9061;0,0000;0,0000;-19,2024;0,0000;-3079,8998;0,0000;-1,7550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-21243,6746
375;3;15;Bunnie;0,0000;0,0000;10915,9610;-0,0258;0,0000;-359,8078;0,0000;-7887,4644;0,0000;-761,9250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-24257,4786
376;3;16;default broker;0,0000;0,0000;0,0000;-12,2939;38,5620;-1,4152;0,0000;-17,1216;0,0000;-102,8950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24833,4273
376;3;16;EWIIS3;3,8000;0,0000;3148,9934;0,0000;0,0000;-82,6693;0,0000;-2859,9320;0,0000;-1,7550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-21035,2375
376;3;16;Bunnie;0,0000;0,0000;11125,4116;-0,0064;0,0000;-304,8541;0,0000;-8571,1243;0,0000;-761,9250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-22769,9768
377;3;17;default broker;0,0000;0,0000;0,0000;-5,3408;11,2533;-1,1705;61,6376;0,0000;0,0000;-102,8950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24796,9119
377;3;17;EWIIS3;3,8000;0,0000;2916,2827;0,0000;0,0000;0,0000;0,0000;-4891,6198;0,0000;-1,7550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-23008,5296
377;3;17;Bunnie;0,0000;0,0000;10746,6734;-3,4115;0,0000;-412,0882;0,0000;-12459,9133;0,0000;-761,9250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-25660,6415
378;3;18;default broker;0,0000;0,0000;0,0474;-3,2751;3,5550;-0,9287;58,9790;0,0000;0,0000;-102,8950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24752,3946
378;3;18;EWIIS3;3,8000;0,0000;2404,6212;0,0000;0,0000;0,0000;0,0000;-3362,5341;0,0000;-1,7550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-23964,3975
378;3;18;Bunnie;0,0000;0,0000;9612,6791;-3,2751;0,0000;-397,7489;0,0000;-9111,2161;0,0000;-761,9250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-26322,1275
379;3;19;default broker;0,0000;0,0000;0,0071;-3,3698;3,4363;-0,9301;42,2493;0,0000;0,0000;-104,1100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24689,6773
379;3;19;EWIIS3;3,8000;0,0000;2012,7094;0,0000;0,0000;0,0000;0,0000;-1923,8881;0,0000;-3,5900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-23875,3662
379;3;19;Bunnie;0,0000;0,0000;10007,5301;-3,3698;0,0000;-453,2269;0,0000;-6331,5909;0,0000;-758,8750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-23861,6601
380;3;20;default broker;0,0000;0,0000;0,4926;-2,4874;3,9587;-0,8911;22,2907;0,0000;0,0000;-104,1100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24608,9309
380;3;20;EWIIS3;8,5500;0,0000;1696,7001;0,0000;0,0000;-139,3351;0,0000;-962,9740;0,0000;-3,5900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-23276,0152
380;3;20;Bunnie;0,0000;0,0000;8103,4022;-2,4874;0,0000;-442,8225;0,0000;-4399,4808;0,0000;-758,8750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-21361,9235
381;3;21;default broker;0,0000;0,0000;1,4779;-1,9205;3,8980;-1,0416;10,4801;0,0000;0,0000;-104,1100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24517,7149
381;3;21;EWIIS3;8,5500;0,0000;1445,0858;0,0000;0,0000;0,0000;0,0000;-1175,9270;0,0000;-3,5900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-23001,8965
381;3;21;Bunnie;0,0000;0,0000;7882,6655;-1,9205;0,0000;-448,9525;0,0000;-3538,8079;0,0000;-758,8750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-18227,8140
382;3;22;default broker;0,0000;0,0000;0,1633;-1,7957;5,2560;-0,0947;0,0000;-0,4477;0,0000;-104,1100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24416,6860
382;3;22;EWIIS3;8,5500;0,0000;1381,7246;0,0000;0,0000;-557,0383;0,0000;-28,9978;0,0000;-3,5900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-22201,2480
382;3;22;Bunnie;0,0000;0,0000;7367,7176;-1,7957;543,3250;-2336,6794;0,0000;-23,9443;0,0000;-758,8750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-13438,0658
383;3;23;default broker;0,0000;0,0000;0,0000;-2,0174;5,3697;-0,1883;0,0000;-0,6457;0,0000;-104,1100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24315,0943
383;3;23;EWIIS3;8,5500;0,0000;1383,7394;0,0000;0,0000;-189,6548;0,0000;-64,4502;0,0000;-3,5900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-21066,6536
383;3;23;Bunnie;0,0000;0,0000;7450,3149;-2,0174;167,7808;-2287,6695;0,0000;-16,2856;0,0000;-758,8750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-8884,8176
384;4;0;default broker;0,0000;0,0000;0,0000;0,0000;4,0668;-1,0092;0,0000;-11,2405;0,0000;-104,1100;0,0000;0,0000;0,0000;0,0000;2,4725;0,0000;24205,2739
384;4;0;EWIIS3;8,5500;0,0000;1413,5870;0,0000;61,5556;-254,6462;367,1492;0,0000;0,0000;-3,5900;0,0000;0,0000;0,0000;0,0000;0,0000;-3,9788;-19478,0268
384;4;0;Bunnie;0,0000;0,0000;6403,9790;0,0000;240,7008;-1971,5795;0,0000;-1185,3607;0,0000;-758,8750;0,0000;0,0000;0,0000;0,0000;0,0000;-1,2577;-6157,2107
385;4;1;default broker;0,0000;0,0000;0,0000;-2,7542;4,8372;-0,2627;15,0014;0,0000;0,0000;-104,4150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24117,6806
385;4;1;EWIIS3;8,5500;0,0000;1256,1609;0,0000;26,2900;-382,4614;847,9066;0,0000;0,0000;-2,3650;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-17723,9456
385;4;1;Bunnie;0,0000;0,0000;6255,0406;-2,7542;241,6785;-1816,5458;0,0000;-951,2606;0,0000;-759,7950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-3190,8472
386;4;2;default broker;0,0000;0,0000;0,0000;-1,1114;5,9000;-1,2655;0,1906;0,0000;0,0000;-104,4150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24016,9792
386;4;2;EWIIS3;5,2250;-13430,6623;1193,8995;0,0000;0,0000;-368,8060;14,9496;0,0000;0,0000;-2,3650;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-16881,0424
386;4;2;Bunnie;0,0000;0,0000;7257,9767;-1,1114;0,0000;-2120,1455;0,8912;0,0000;0,0000;-759,7950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1186,9687
387;4;3;default broker;0,0000;0,0000;0,0000;-2,5742;5,5832;-1,7769;18,2052;0,0000;0,0000;-104,4150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23932,0015
387;4;3;EWIIS3;5,2250;0,0000;1249,5518;0,0000;57,7919;-184,7240;0,0000;-453,0561;0,0000;-2,3650;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-29639,2812
387;4;3;Bunnie;0,0000;0,0000;8981,9165;-2,5742;0,0000;-2141,9687;0,0000;-1322,2286;0,0000;-759,7950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;5942,3188
388;4;4;default broker;0,0000;0,0000;0,0000;-3,1852;6,8419;-1,2350;30,8127;0,0000;0,0000;-104,4150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23860,8210
388;4;4;EWIIS3;5,2250;0,0000;1448,1902;0,0000;0,0000;-263,3600;0,0000;-355,2037;0,0000;-2,3650;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-28806,7947
388;4;4;Bunnie;0,0000;0,0000;6546,9849;-3,1852;0,0000;-298,0685;0,0000;-5953,0290;0,0000;-759,7950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;5475,2259
389;4;5;default broker;0,0000;0,0000;0,0000;-2,5432;6,5836;-1,8031;27,1698;0,0000;0,0000;-104,4150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23785,8130
389;4;5;EWIIS3;5,2250;0,0000;1706,4672;0,0000;0,0000;-319,7222;0,0000;-458,1472;0,0000;-2,3650;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-27875,3370
389;4;5;Bunnie;0,0000;0,0000;7957,7508;-2,5432;0,0000;-297,9752;0,0000;-8454,3183;0,0000;-759,7950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3918,3450
390;4;6;default broker;0,0000;0,0000;0,0000;-5,3746;15,9008;-0,8330;55,4005;0,0000;0,0000;-104,4150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23746,4918
390;4;6;EWIIS3;5,2250;0,0000;1863,4665;0,0000;0,0000;-177,7061;0,0000;-985,4578;0,0000;-2,3650;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-27172,1743
390;4;6;Bunnie;0,0000;0,0000;7833,3020;-3,3624;0,0000;-262,0413;0,0000;-9492,4588;0,0000;-759,7950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1233,9894
391;4;7;default broker;0,0000;0,0000;0,0000;-15,5298;98,8880;-2,1170;124,4523;0,0000;0,0000;-105,6150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23846,5703
391;4;7;EWIIS3;5,2250;0,0000;2443,9345;0,0000;0,0000;-33,1929;0,0000;-3231,8331;0,0000;-2,2750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-27990,3159
391;4;7;Bunnie;0,0000;0,0000;8901,7303;-2,8817;0,0000;-334,8771;0,0000;-14435,5508;0,0000;-758,6850;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-5396,2749
392;4;8;default broker;0,0000;0,0000;0,0000;-27,3704;120,0861;-1,5566;161,8009;0,0000;0,0000;-105,6150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23993,9153
392;4;8;EWIIS3;4,9875;0,0000;4158,5155;0,0000;0,0000;-38,1792;0,0000;-4371,7972;0,0000;-2,2750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-28239,0642
392;4;8;Bunnie;0,0000;0,0000;7696,4781;-3,5133;0,0000;-310,2657;0,0000;-9590,2365;0,0000;-758,6850;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-8362,4972
393;4;9;default broker;0,0000;0,0000;0,4531;-34,9119;157,5946;-1,4942;172,5701;0,0000;0,0000;-105,6150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24182,5120
393;4;9;EWIIS3;4,9875;0,0000;4086,3232;0,0000;0,0000;-29,1117;0,0000;-4031,3377;0,0000;-2,2750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-28210,4779
393;4;9;Bunnie;0,0000;0,0000;6339,0790;-3,3753;0,0000;-279,1679;0,0000;-7261,6011;0,0000;-758,6850;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-10326,2475
394;4;10;default broker;0,0000;0,0000;0,6172;-40,6085;230,3463;-0,7412;53,4631;0,0000;0,0000;-105,6150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24319,9740
394;4;10;EWIIS3;4,9875;0,0000;4154,3194;0,0000;0,0000;-27,7667;0,0000;-4183,9854;0,0000;-2,2750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-28265,1980
394;4;10;Bunnie;0,0000;0,0000;9297,9389;-3,6597;0,0000;-266,4426;0,0000;-7021,4200;0,0000;-758,6850;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-9078,5160
395;4;11;default broker;0,0000;0,0000;0,8111;-43,9612;252,9660;-0,7338;46,7274;0,0000;0,0000;-105,6150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24470,1685
395;4;11;EWIIS3;4,9875;0,0000;3856,3572;0,0000;0,0000;-55,8471;0,0000;-3715,9362;0,0000;-2,2750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-28177,9117
395;4;11;Bunnie;0,0000;0,0000;9418,7024;-3,2395;0,0000;-250,5507;0,0000;-7195,2848;0,0000;-758,6850;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-7867,5735
396;4;12;default broker;0,0000;0,0000;0,5331;-42,1436;156,5412;-0,7381;39,8191;0,0000;0,0000;-105,6150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24518,5652
396;4;12;EWIIS3;4,9875;0,0000;3786,5985;0,0000;0,0000;0,0000;0,0000;-3482,7291;0,0000;-2,2750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-27871,3297
396;4;12;Bunnie;0,0000;0,0000;9421,5134;-2,6735;0,0000;-368,7255;0,0000;-5958,5467;0,0000;-758,6850;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-5534,6909
397;4;13;default broker;0,0000;0,0000;0,0000;-8,3698;228,6935;-0,6317;0,0000;-609,0227;0,0000;-104,8900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24024,3446
397;4;13;EWIIS3;4,9875;0,0000;3636,0815;0,0000;0,0000;0,0000;0,0000;-4270,1209;0,0000;-4,5250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-28504,9066
397;4;13;Bunnie;0,0000;0,0000;9455,7838;-3,1735;0,0000;-235,1965;0,0000;-8386,3099;0,0000;-757,1600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-5460,7470
398;4;14;default broker;0,0000;0,0000;0,5139;-27,0881;194,4161;0,0000;0,0000;-98,2590;0,0000;-104,8900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23989,0375
398;4;14;EWIIS3;10,9250;0,0000;3776,8597;0,0000;0,0000;0,0000;0,0000;-4405,0048;0,0000;-4,5250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-29126,6518
398;4;14;Bunnie;0,0000;0,0000;9546,7655;-2,6419;0,0000;-197,5673;0,0000;-8707,4436;0,0000;-757,1600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-5578,7942
399;4;15;default broker;0,0000;0,0000;0,0000;-6,4575;147,3522;-0,6108;0,0000;-317,7029;0,0000;-104,8900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23706,7284
399;4;15;EWIIS3;10,9250;0,0000;3721,9943;0,0000;0,0000;0,0000;0,0000;-3732,9638;0,0000;-4,5250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-29131,2212
399;4;15;Bunnie;0,0000;0,0000;7611,9430;-3,0568;0,0000;-187,1128;0,0000;-5790,3647;0,0000;-757,1600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-4704,5455
400;4;16;default broker;0,0000;0,0000;0,0000;-4,3399;80,5840;-0,9307;0,0000;-185,1535;0,0000;-104,8900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23491,9983
400;4;16;EWIIS3;10,9250;0,0000;3822,2391;0,0000;0,0000;0,0000;0,0000;-4521,4542;0,0000;-4,5250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-29824,0363
400;4;16;Bunnie;0,0000;0,0000;9236,1315;-2,5525;0,0000;-409,7543;0,0000;-7252,0485;0,0000;-757,1600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-3889,9294
401;4;17;default broker;0,0000;0,0000;0,0000;-4,7837;17,0513;-0,8131;30,2118;0,0000;0,0000;-104,8900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23428,7746
401;4;17;EWIIS3;10,9250;0,0000;3615,0156;0,0000;0,0000;-79,3510;0,0000;-3099,7151;0,0000;-4,5250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-29381,6868
401;4;17;Bunnie;0,0000;0,0000;8909,3200;-2,7701;0,0000;-372,6481;0,0000;-5780,7439;0,0000;-757,1600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-1893,9315
402;4;18;default broker;0,0000;0,0000;0,0000;-2,4782;6,8610;-0,7661;29,1936;0,0000;0,0000;-104,8900;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23356,6949
402;4;18;EWIIS3;10,9250;0,0000;3257,5458;0,0000;0,0000;-95,6890;0,0000;-3048,9975;0,0000;-4,5250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-29262,4275
402;4;18;Bunnie;0,0000;0,0000;8486,4184;-2,4782;0,0000;-335,8918;0,0000;-6359,0261;0,0000;-757,1600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-862,0692
403;4;19;default broker;0,0000;0,0000;0,0000;-2,7760;5,2189;-0,9290;24,7641;0,0000;0,0000;-105,2700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23277,7030
403;4;19;EWIIS3;10,9250;0,0000;2691,9653;0,0000;0,0000;-95,1104;0,0000;-1565,6388;0,0000;-3,6700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-28223,9564
403;4;19;Bunnie;0,0000;0,0000;8302,9283;-2,7760;0,0000;-1957,4852;485,5447;0,0000;0,0000;-757,6350;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;5208,5076
404;4;20;default broker;0,0000;0,0000;0,0000;-2,4989;4,1709;-0,1180;19,7006;0,0000;0,0000;-105,2700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;23193,6876
404;4;20;EWIIS3;8,6687;0,0000;2311,7228;0,0000;0,0000;-88,5263;0,0000;-691,6573;0,0000;-3,6700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-26687,4185
