ts;dow;hod;broker;ttx-sc;ttx-sd;ttx-uc;ttx-ud;mtx-c;mtx-d;btx-c;btx-d;dtx-c;dtx-d;ctx-c;ctx-d;bce-c;bce-d;bank-c;bank-d;cash
374;7;14;default broker;0,0000;0,0000;0,0093;-7,6467;66,0222;-21,0285;0,0000;-128,1087;0,0000;-104,6750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22867,2812
374;7;14;CrocodileAgent;0,0000;0,0000;2301,4600;-0,0061;0,0000;-66,1333;0,0000;-1527,0198;0,0000;-147,2550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-2354,1078
374;7;14;Bunnie;0,0000;0,0000;8172,8507;-0,0060;70,8375;-207,2554;0,0000;-5810,1447;0,0000;-614,5550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;19509,8160
375;7;15;default broker;0,0000;0,0000;0,0000;-3,5495;47,0722;-5,2132;0,0000;-60,3508;0,0000;-104,6750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22740,5649
375;7;15;CrocodileAgent;0,0000;0,0000;2235,6063;-0,0015;0,0000;-456,9141;0,0000;-34,1617;0,0000;-147,2550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-756,8338
375;7;15;Bunnie;0,0000;0,0000;9878,8494;-0,0014;84,8454;-2015,4851;0,0000;-110,0469;0,0000;-614,5550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;26733,4222
376;7;16;default broker;0,0000;0,0000;0,0000;-1,8895;62,0814;-6,6277;0,0000;-127,5319;0,0000;-104,6750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22561,9222
376;7;16;CrocodileAgent;0,0000;0,0000;3079,2576;-0,0007;0,0000;-518,0198;174,8540;0,0000;0,0000;-147,2550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1832,0021
376;7;16;Bunnie;0,0000;0,0000;10005,9205;-0,0007;180,2793;-2171,1100;0,0000;-989,7656;0,0000;-614,5550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;33144,1907
377;7;17;default broker;0,0000;0,0000;0,0000;-0,3103;17,5477;-6,9559;0,0000;-34,7636;0,0000;-104,6750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22432,7651
377;7;17;CrocodileAgent;0,0000;0,0000;2650,5096;-0,0001;0,0000;-48,5563;0,0000;-1074,2640;0,0000;-147,2550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3212,4364
377;7;17;Bunnie;0,0000;0,0000;11006,7545;-0,0001;72,0775;-1791,8086;0,0000;-1898,1567;0,0000;-614,5550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;39918,5023
378;7;18;default broker;0,0000;0,0000;0,0000;0,0000;9,5311;-4,1405;0,0000;-14,3046;0,0000;-104,6750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22319,1760
378;7;18;CrocodileAgent;0,0000;0,0000;2219,4733;0,0000;0,0000;0,0000;0,0000;-1412,7918;0,0000;-147,2550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;3871,8628
378;7;18;Bunnie;0,0000;0,0000;8664,3645;0,0000;0,0000;-88,4485;0,0000;-6401,9743;0,0000;-614,5550;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;41477,8891
379;7;19;default broker;0,0000;0,0000;0,0000;0,0000;7,6178;-1,6806;1,1892;0,0000;0,0000;-104,8300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22221,4724
379;7;19;CrocodileAgent;135,0000;-3,5000;1811,5975;0,0000;0,0000;-125,5728;13,2957;0,0000;0,0000;-146,9450;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;5555,7382
379;7;19;Bunnie;15,0000;0,0000;7875,6261;0,0000;347,7118;-3127,9771;0,0000;-193,0880;0,0000;-614,7100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;45780,4518
380;7;20;default broker;0,0000;0,0000;0,5081;0,0000;8,1019;-4,4167;1,0472;0,0000;0,0000;-104,8300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22121,8828
380;7;20;CrocodileAgent;0,0000;0,0000;1714,9692;0,0000;0,0000;-68,4230;15,0053;0,0000;0,0000;-146,9450;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;7070,3447
380;7;20;Bunnie;0,0000;0,0000;8390,5027;0,0000;61,3592;-2522,5319;0,0000;-139,9480;0,0000;-614,7100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;50955,1237
381;7;21;default broker;0,0000;0,0000;0,0000;-2,2646;5,4294;-2,9553;18,5361;0,0000;0,0000;-104,8300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22035,7984
381;7;21;CrocodileAgent;0,0000;0,0000;1573,6424;-2,0629;0,0000;0,0000;0,0000;-706,9700;0,0000;-146,9450;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;7788,0091
381;7;21;Bunnie;0,0000;0,0000;7844,8072;-2,2646;10,8216;-1708,3699;36,6814;0,0000;0,0000;-614,7100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;56522,0894
382;7;22;default broker;0,0000;0,0000;0,0000;-2,5036;8,8911;-2,4526;0,0000;-2,9230;0,0000;-104,8300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;21931,9803
382;7;22;CrocodileAgent;0,0000;0,0000;1650,8756;-2,2806;0,0000;-350,5568;0,0000;-68,8045;0,0000;-146,9450;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;8870,2977
382;7;22;Bunnie;0,0000;0,0000;7383,7854;-2,5036;97,5621;-2497,4602;0,0000;-382,7131;0,0000;-614,7100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;60506,0500
383;7;23;default broker;0,0000;0,0000;0,0000;-2,5144;6,2538;-0,9447;0,0000;-0,8939;0,0000;-104,8300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;21829,0511
383;7;23;CrocodileAgent;0,0000;0,0000;1184,7235;-2,2905;0,0000;-328,4620;0,0000;-11,2439;0,0000;-146,9450;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;9566,0798
383;7;23;Bunnie;0,0000;0,0000;7541,6967;-2,5144;431,3868;-2378,1585;0,0000;-25,0255;0,0000;-614,7100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;65458,7252
384;1;0;default broker;0,0000;0,0000;0,0000;-2,5337;6,6057;-2,8966;12,9603;0,0000;0,0000;-104,8300;0,0000;0,0000;0,0000;0,0000;2,6671;0,0000;21741,0239
384;1;0;CrocodileAgent;0,0000;0,0000;2120,6957;-2,3080;0,0000;-335,7335;0,0000;-123,4684;0,0000;-146,9450;0,0000;0,0000;0,0000;0,0000;1,3592;0,0000;11079,6798
384;1;0;Bunnie;0,0000;0,0000;5604,0897;-2,5337;168,2058;-1896,1874;0,0000;-501,7712;0,0000;-614,7100;0,0000;0,0000;0,0000;0,0000;8,3695;0,0000;68224,1879
385;1;1;default broker;0,0000;0,0000;0,0000;0,0000;5,9283;-0,6178;0,0000;-8,5141;0,0000;-103,6600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;21634,1603
385;1;1;CrocodileAgent;420,0000;-3,0000;2349,3014;0,0000;0,0000;-330,2990;0,0000;-271,3647;0,0000;-145,7950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;13098,5225
385;1;1;Bunnie;15,0000;0,0000;6192,4931;0,0000;238,2634;-1937,1511;0,0000;-1014,8830;0,0000;-617,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;71100,8803
386;1;2;default broker;0,0000;0,0000;0,0000;0,0000;7,2733;-4,5034;0,0000;-10,4261;0,0000;-103,6600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;21522,8442
386;1;2;CrocodileAgent;0,0000;0,0000;1664,9917;0,0000;0,0000;-365,0334;221,3650;0,0000;0,0000;-145,7950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;14474,0508
386;1;2;Bunnie;0,0000;0,0000;6985,3023;0,0000;67,8847;-1624,6352;0,0000;-917,4331;0,0000;-617,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;74994,9690
387;1;3;default broker;0,0000;0,0000;0,0000;-2,3288;5,2490;-3,4501;15,9362;0,0000;0,0000;-103,6600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;21434,5905
387;1;3;CrocodileAgent;0,0000;0,0000;2197,2496;-2,1214;0,0000;-361,9456;0,0000;-69,2180;0,0000;-145,7950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;16092,2205
387;1;3;Bunnie;0,0000;0,0000;7406,6505;-2,3288;23,9898;-1687,7530;0,0000;-1049,3941;0,0000;-617,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;79069,1034
388;1;4;default broker;0,0000;0,0000;0,0000;0,0000;5,8387;-3,5590;0,0000;-9,7184;0,0000;-103,6600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;21323,4918
388;1;4;CrocodileAgent;0,0000;0,0000;1701,8167;0,0000;0,0000;-571,7958;782,0828;0,0000;0,0000;-145,7950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;17858,5292
388;1;4;Bunnie;0,0000;0,0000;6461,7179;0,0000;0,0000;-250,9485;0,0000;-5473,7240;0,0000;-617,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;79189,1189
389;1;5;default broker;0,0000;0,0000;0,0000;0,0000;5,5683;-3,1151;0,0000;-8,5555;0,0000;-103,6600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;21213,7295
389;1;5;CrocodileAgent;0,0000;0,0000;2430,1020;0,0000;0,0000;-486,9618;181,6263;0,0000;0,0000;-145,7950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;19837,5006
389;1;5;Bunnie;0,0000;0,0000;8387,4827;0,0000;50,1782;-1847,2335;0,0000;-1497,3996;0,0000;-617,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;83665,1167
390;1;6;default broker;0,0000;0,0000;0,0000;-2,7575;8,2339;-2,8815;17,9319;0,0000;0,0000;-103,6600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;21130,5963
390;1;6;CrocodileAgent;0,0000;0,0000;2309,9455;-2,2211;0,0000;-793,1190;1248,4690;0,0000;0,0000;-145,7950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;22454,7801
390;1;6;Bunnie;0,0000;0,0000;7925,5744;-2,4383;0,0000;-241,7153;0,0000;-7635,2768;0,0000;-617,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;83094,2307
391;1;7;default broker;0,0000;0,0000;0,0000;-4,0015;27,9184;-0,3821;0,0000;-33,8269;0,0000;-104,6800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;21015,6242
391;1;7;CrocodileAgent;510,0000;-2,5000;3183,9801;-1,8706;0,0000;-218,4681;0,0000;-1418,2658;0,0000;-143,2300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;24364,4257
391;1;7;Bunnie;0,0000;0,0000;8722,5881;-2,0534;0,0000;-67,7330;0,0000;-12107,8596;0,0000;-618,5750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;79020,5979
392;1;8;default broker;0,0000;0,0000;0,0000;-3,5562;49,0291;-0,3654;0,0000;-125,1715;0,0000;-104,6800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20830,8802
392;1;8;CrocodileAgent;0,0000;0,0000;3650,6760;-0,0019;0,0000;-195,4079;0,0000;-1926,5164;0,0000;-143,2300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25749,9455
392;1;8;Bunnie;0,0000;0,0000;8937,4811;-0,0019;0,0000;-109,2397;0,0000;-11863,8749;0,0000;-618,5750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;75366,3875
393;1;9;default broker;0,0000;0,0000;0,0000;-6,9142;91,9859;0,0000;0,0000;-168,8673;0,0000;-104,6800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20642,4046
393;1;9;CrocodileAgent;0,0000;0,0000;3692,7490;-2,2901;0,0000;-142,9803;0,0000;-3033,8425;0,0000;-143,2300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;26120,3517
393;1;9;Bunnie;0,0000;0,0000;9002,1894;-2,5136;0,0000;-95,4195;0,0000;-15784,0801;0,0000;-618,5750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;67867,9887
394;1;10;default broker;0,0000;0,0000;0,0000;-5,4554;74,7930;0,0000;0,0000;-202,3091;0,0000;-104,6800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20404,7532
394;1;10;CrocodileAgent;0,0000;0,0000;3727,5540;-0,0035;0,0000;-158,9433;0,0000;-2233,3609;0,0000;-143,2300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;27312,3680
394;1;10;Bunnie;0,0000;0,0000;10904,7870;-0,0034;0,0000;-106,5173;0,0000;-9672,8074;0,0000;-618,5750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;68374,8726
395;1;11;default broker;0,0000;0,0000;0,0000;-6,2042;77,2033;0,0000;0,0000;-179,0759;0,0000;-104,6800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20191,9964
395;1;11;CrocodileAgent;0,0000;0,0000;7729,1016;-0,0028;0,0000;-110,7628;0,0000;-2225,5551;0,0000;-143,2300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;32561,9189
395;1;11;Bunnie;0,0000;0,0000;8773,9765;-0,0028;0,0000;-152,7637;0,0000;-6560,2420;0,0000;-618,5750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;69817,2656
396;1;12;default broker;0,0000;0,0000;0,0551;-39,9230;92,9158;0,0000;326,9218;0,0000;0,0000;-104,6800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20467,2862
396;1;12;CrocodileAgent;0,0000;0,0000;7366,3782;-0,0473;0,0000;-165,8076;0,0000;-1818,4096;0,0000;-143,2300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;37800,8027
396;1;12;Bunnie;0,0000;0,0000;9603,1594;-0,0467;0,0000;-183,6665;0,0000;-6944,4060;0,0000;-618,5750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;71673,7308
397;1;13;default broker;0,0000;0,0000;0,0000;-9,3819;97,0647;0,0000;0,0000;-158,0476;0,0000;-105,4650;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20291,4564
397;1;13;CrocodileAgent;495,0000;-3,5000;6239,7440;-0,0078;0,0000;-125,2641;0,0000;-1695,6777;0,0000;-141,1950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;42569,9021
397;1;13;Bunnie;0,0000;0,0000;10082,7954;-0,0077;0,0000;-237,6172;0,0000;-7289,9992;0,0000;-619,8250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;73609,0771
398;1;14;default broker;0,0000;0,0000;0,0000;-24,9959;87,2288;0,0000;219,5800;0,0000;0,0000;-105,4650;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20467,8043
398;1;14;CrocodileAgent;0,0000;0,0000;3758,4893;-0,0213;0,0000;0,0000;0,0000;-3392,8486;0,0000;-141,1950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;42794,3266
398;1;14;Bunnie;0,0000;0,0000;9484,5684;-0,0211;0,0000;-368,6838;0,0000;-6994,9679;0,0000;-619,8250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;75110,1478
399;1;15;default broker;0,0000;0,0000;0,2859;-25,4504;78,0091;0,0000;332,6013;0,0000;0,0000;-105,4650;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20747,7852
399;1;15;CrocodileAgent;0,0000;0,0000;3407,7847;-0,9200;0,0000;0,0000;0,0000;-3430,1543;0,0000;-141,1950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;42629,8419
399;1;15;Bunnie;0,0000;0,0000;9632,0069;-2,1077;0,0000;-375,9891;0,0000;-7935,0249;0,0000;-619,8250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;75809,2080
400;1;16;default broker;0,0000;0,0000;0,0000;-14,2585;17,9539;0,0000;141,7503;0,0000;0,0000;-105,4650;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20787,7659
400;1;16;CrocodileAgent;0,0000;0,0000;3458,4893;-0,6999;0,0000;0,0000;0,0000;-2157,8513;0,0000;-141,1950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;43788,5851
400;1;16;Bunnie;0,0000;0,0000;10430,6659;-1,8560;0,0000;-1913,0285;0,0000;-791,6953;0,0000;-619,8250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;82913,4691
401;1;17;default broker;0,0000;0,0000;0,0000;-1,9874;7,6580;-0,4109;8,9097;0,0000;0,0000;-105,4650;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20696,4704
401;1;17;CrocodileAgent;0,0000;0,0000;6469,1165;-0,0021;0,0000;0,0000;0,0000;-2642,0296;0,0000;-141,1950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;47474,4748
401;1;17;Bunnie;0,0000;0,0000;10308,7546;-0,0021;0,0000;-337,3482;0,0000;-7580,0952;0,0000;-619,8250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;84684,9534
402;1;18;default broker;0,0000;0,0000;0,5394;-2,1673;5,9965;0,0000;21,8507;0,0000;0,0000;-105,4650;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20617,2247
402;1;18;CrocodileAgent;0,0000;0,0000;5415,8361;-0,8995;0,0000;0,0000;0,0000;-2525,6613;0,0000;-141,1950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;50222,5551
402;1;18;Bunnie;0,0000;0,0000;9571,1444;-2,1673;0,0000;-395,9102;0,0000;-7585,6740;0,0000;-619,8250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;85652,5212
403;1;19;default broker;0,0000;0,0000;0,4484;-2,0565;9,5533;0,0000;7,5907;0,0000;0,0000;-104,7750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20527,9855
403;1;19;CrocodileAgent;980,0000;-4,0000;4427,5391;-0,9574;0,0000;0,0000;0,0000;-2136,6559;0,0000;-138,9950;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;53349,4859
403;1;19;Bunnie;0,0000;0,0000;10623,6160;-2,0565;0,0000;-407,7996;0,0000;-8943,3978;0,0000;-622,7150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;86300,1684
404;1;20;default broker;0,0000;0,0000;0,0000;-1,7170;4,8858;-0,9216;9,0129;0,0000;0,0000;-104,7750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;20434,4707
