ts;dow;hod;broker;ttx-sc;ttx-sd;ttx-uc;ttx-ud;mtx-c;mtx-d;btx-c;btx-d;dtx-c;dtx-d;ctx-c;ctx-d;bce-c;bce-d;bank-c;bank-d;cash
362;5;2;AgentUDE;0,0000;0,0000;3024,4294;0,0000;0,0000;0,0000;0,0000;-1774,1236;0,0000;-345,3350;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-18377,5705
362;5;2;Bunnie;0,0000;0,0000;2849,9328;0,0000;0,0000;0,0000;0,0000;-1461,0078;0,0000;-405,7850;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-18659,8512
363;5;3;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;-1057,6986;333,4230;0,0000;0,0000;-0,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25842,1314
363;5;3;CrocodileAgent;0,0000;0,0000;53,1692;0,0000;0,0000;0,0000;0,0000;-2,6693;0,0000;-0,8100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-28353,8546
363;5;3;SPOT;0,0100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-18764,1131
363;5;3;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
363;5;3;EWIIS3;3,9187;0,0000;1768,5080;0,0000;51,1625;-229,9974;0,0000;-36,3094;0,0000;-2,0100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-15919,4423
363;5;3;VidyutVanika;0,0000;0,0000;481,6949;0,0000;12,4013;-24,5096;0,0000;-19,6045;0,0000;-112,5100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-9118,7165
363;5;3;AgentUDE;0,0000;0,0000;2432,2730;0,0000;0,0000;-440,0329;0,0000;-34,2220;0,0000;-345,3350;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-16764,8873
363;5;3;Bunnie;0,0000;0,0000;3191,3037;0,0000;0,0000;0,0000;0,0000;-202,0768;0,0000;-405,7850;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-16076,4093
364;5;4;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25842,1014
364;5;4;CrocodileAgent;0,0000;0,0000;55,3601;0,0000;0,0000;-4,7894;0,0000;-13,9533;0,0000;-0,8100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-28318,0471
364;5;4;SPOT;0,0100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-18764,1831
364;5;4;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
364;5;4;EWIIS3;3,9187;-18937,2062;1952,4394;0,0000;24,4023;-172,6308;0,0000;-596,5448;0,0000;-2,0100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-14709,8675
364;5;4;VidyutVanika;0,0000;0,0000;670,4188;-4,9770;17,7537;-30,7459;0,0000;-285,5443;0,0000;-112,5100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-8864,3212
364;5;4;AgentUDE;0,0000;0,0000;2882,9408;0,0000;0,0000;-551,6796;0,0000;-237,7990;0,0000;-345,3350;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-15016,7602
364;5;4;Bunnie;0,0000;0,0000;3464,5962;0,0000;0,0000;-60,4594;0,0000;-2123,1179;0,0000;-405,7850;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-15201,1753
365;5;5;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25842,0714
365;5;5;CrocodileAgent;0,0000;0,0000;54,9283;0,0000;0,0000;-9,3917;0,0000;-5,8407;0,0000;-0,8100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-28279,1612
365;5;5;SPOT;0,0100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-18764,2531
365;5;5;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
365;5;5;EWIIS3;3,9187;0,0000;2160,7224;0,0000;0,0000;-198,2545;0,0000;-705,3876;0,0000;-2,0100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-32388,0846
365;5;5;VidyutVanika;0,0000;0,0000;761,3090;-5,7470;19,2761;-40,5819;0,0000;-349,4975;0,0000;-112,5100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-8592,0725
365;5;5;AgentUDE;0,0000;0,0000;2980,3753;0,0000;26,7774;-768,7218;153,1355;0,0000;0,0000;-345,3350;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-12970,5288
365;5;5;Bunnie;0,0000;0,0000;2735,2065;0,0000;0,0000;-0,0041;0,0000;-2071,7486;0,0000;-405,7850;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-14943,5066
366;5;6;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25842,0414
366;5;6;CrocodileAgent;0,0000;0,0000;60,4778;0,0000;0,0000;-9,4263;0,0000;-0,8632;0,0000;-0,8100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-28229,7829
366;5;6;SPOT;0,0100;0,0000;0,0000;-0,3658;0,0000;0,0000;1,1914;0,0000;0,0000;-0,0800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-18763,4975
366;5;6;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
366;5;6;EWIIS3;3,9187;0,0000;2351,5895;0,0000;0,0000;-210,9357;0,0000;-395,0228;0,0000;-2,0100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-30640,5449
366;5;6;VidyutVanika;0,0000;0,0000;922,2143;-5,0448;29,4095;-45,8421;0,0000;-295,1181;0,0000;-112,5100;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-8098,9636
366;5;6;AgentUDE;0,0000;0,0000;3231,6492;0,0000;36,0181;-637,0614;209,3825;0,0000;0,0000;-345,3350;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-10475,8754
366;5;6;Bunnie;0,0000;0,0000;3485,7588;0,0000;0,0000;-673,9253;0,0000;-103,6641;0,0000;-405,7850;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-12641,1222
367;5;7;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25842,0114
367;5;7;CrocodileAgent;60,0000;-1,0000;69,2084;0,0000;0,0000;-9,7615;7,9318;0,0000;0,0000;-0,6600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-28104,0641
367;5;7;SPOT;4,0100;0,0000;0,0000;-2,2846;0,0000;0,0000;13,0578;0,0000;0,0000;-0,0650;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-18748,7793
367;5;7;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
367;5;7;EWIIS3;3,9187;0,0000;2933,3667;0,0000;0,0000;-386,8940;0,0000;-714,5376;0,0000;-1,9750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-28806,6662
367;5;7;VidyutVanika;5,0000;-5,5000;1583,7049;-6,9568;26,1308;-58,4619;0,0000;-688,3139;0,0000;-112,6250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-7355,9855
367;5;7;AgentUDE;33,7500;-10,0000;3916,3591;0,0000;38,9275;-950,9943;162,7516;0,0000;0,0000;-345,3250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-7630,4066
367;5;7;Bunnie;25,0000;0,0000;3451,8653;0,0000;0,0000;-7,9376;0,0000;-2962,4908;0,0000;-405,8800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-12540,5653
368;5;8;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25841,9814
368;5;8;CrocodileAgent;0,0000;0,0000;29,8499;0,0000;0,0000;-14,8252;26,2089;0,0000;0,0000;-0,6600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-28063,4904
368;5;8;SPOT;0,0000;0,0000;0,0000;-22,9632;0,0000;0,0000;113,9560;0,0000;0,0000;-0,0650;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-18657,8516
368;5;8;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
368;5;8;EWIIS3;3,9187;0,0000;3140,9298;0,0000;0,0000;-555,1852;0,0000;-363,0501;0,0000;-1,9750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-26582,0279
368;5;8;VidyutVanika;0,0000;0,0000;1855,7165;-17,2240;33,0940;-53,8078;0,0000;-667,1527;0,0000;-112,6250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-6317,9846
368;5;8;AgentUDE;0,0000;0,0000;3601,6644;0,0000;44,2794;-927,4821;439,7996;0,0000;0,0000;-345,3250;0,0000;0,0000;0,8196;0,0000;0,0000;0,0000;-4816,6507
368;5;8;Bunnie;0,0000;0,0000;3145,7883;0,0000;0,0000;-87,8685;0,0000;-2024,3455;0,0000;-405,8800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-11912,8710
369;5;9;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25841,9514
369;5;9;CrocodileAgent;0,0000;0,0000;30,2105;0,0000;0,0000;-13,8330;22,2334;0,0000;0,0000;-0,6600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-28025,5396
369;5;9;SPOT;0,0000;0,0000;0,0000;-9,7948;0,0000;0,0000;48,6882;0,0000;0,0000;-0,0650;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-18619,0231
369;5;9;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
369;5;9;EWIIS3;3,9187;0,0000;3099,0073;0,0000;0,0000;-719,2056;14,4599;0,0000;0,0000;-1,9750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-24185,8225
369;5;9;VidyutVanika;0,0000;0,0000;1753,1876;-10,4388;48,1008;-57,4685;0,0000;-656,2882;0,0000;-112,6250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-5353,5167
369;5;9;AgentUDE;0,0000;0,0000;3944,7595;0,0000;0,0000;-966,4612;519,2096;0,0000;0,0000;-345,3250;0,0000;0,0000;0,7614;0,0000;0,0000;0,0000;-1663,7063
369;5;9;Bunnie;0,0000;0,0000;2740,3444;0,0000;0,0000;-7,2637;0,0000;-2036,0458;0,0000;-405,8800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-11621,7161
370;5;10;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25841,9214
370;5;10;CrocodileAgent;0,0000;0,0000;35,2914;0,0000;0,0000;-16,1036;1,5830;0,0000;0,0000;-0,6600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-28005,4287
370;5;10;SPOT;0,0000;0,0000;0,0000;-36,8772;0,0000;0,0000;6,5306;0,0000;0,0000;-0,0650;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-18649,4347
370;5;10;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
370;5;10;EWIIS3;3,9187;0,0000;3094,4525;0,0000;31,0685;-776,8818;0,0000;-2,8016;0,0000;-1,9750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-21838,0411
370;5;10;VidyutVanika;0,0000;0,0000;1783,2631;-27,4292;64,0675;-76,3832;0,0000;-20,8025;0,0000;-112,6250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-3743,4261
370;5;10;AgentUDE;0,0000;0,0000;4268,4787;0,0000;63,0313;-1149,6910;7,8032;0,0000;0,0000;-345,3250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1180,5909
370;5;10;Bunnie;0,0000;0,0000;3881,3361;0,0000;46,4481;-1121,3382;16,9712;0,0000;0,0000;-405,8800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-9204,1789
371;5;11;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25841,8914
371;5;11;CrocodileAgent;0,0000;0,0000;79,8030;0,0000;0,0000;-22,0906;34,2273;0,0000;0,0000;-0,6600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-27914,1491
371;5;11;SPOT;0,0000;0,0000;0,0000;-51,4238;0,0000;0,0000;194,3035;0,0000;0,0000;-0,0650;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-18506,6201
371;5;11;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
371;5;11;EWIIS3;3,9187;0,0000;3191,5331;0,0000;35,6780;-716,1041;0,0000;-319,9143;0,0000;-1,9750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-19644,9047
371;5;11;VidyutVanika;0,0000;0,0000;3622,5167;-33,6228;48,2149;-62,0423;0,0000;-457,3917;0,0000;-112,6250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-738,3763
371;5;11;AgentUDE;0,0000;0,0000;4051,1721;0,0000;102,5231;-900,4230;26,8096;0,0000;0,0000;-345,3250;0,0000;0,0000;0,5183;0,0000;0,0000;0,0000;4115,8659
371;5;11;Bunnie;0,0000;0,0000;4262,0541;0,0000;12,0558;-912,1644;297,4832;0,0000;0,0000;-405,8800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-5950,6300
372;5;12;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0300;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25841,8614
372;5;12;CrocodileAgent;0,0000;0,0000;110,0227;0,0000;0,0000;-12,1680;40,6676;0,0000;0,0000;-0,6600;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-27776,2868
372;5;12;SPOT;0,0000;0,0000;0,0000;-49,4248;0,0000;0,0000;254,1309;0,0000;0,0000;-0,0650;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-18301,9790
372;5;12;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
372;5;12;EWIIS3;3,9187;0,0000;3920,7845;0,0000;11,9591;-753,5304;0,0000;-901,7016;0,0000;-1,9750;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-17365,4494
372;5;12;VidyutVanika;0,0000;0,0000;4814,0798;-28,3008;72,5788;-80,0741;0,0000;-939,7824;0,0000;-112,6250;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2987,5000
372;5;12;AgentUDE;0,0000;0,0000;4926,8127;0,0000;66,0377;-1079,5223;0,0000;-170,2834;0,0000;-345,3250;0,0000;0,0000;0,7810;0,0000;0,0000;0,0000;7514,3667
372;5;12;Bunnie;0,0000;0,0000;4563,5810;0,0000;0,0000;-1015,0535;122,1260;0,0000;0,0000;-405,8800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-2685,8565
373;5;13;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25841,8464
373;5;13;CrocodileAgent;15,0000;-155,5000;130,3179;0,0000;0,0000;-18,6241;27,5934;0,0000;0,0000;-5,2800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-27782,7796
373;5;13;SPOT;0,0000;0,0000;0,0000;-6,7236;0,0000;0,0000;26,3224;0,0000;0,0000;-0,0800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-18282,4602
373;5;13;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
373;5;13;EWIIS3;3,9187;0,0000;3246,0585;0,0000;0,0000;-290,3203;0,0000;-9,6461;0,0000;-1,7350;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-14417,1736
373;5;13;VidyutVanika;10,0000;-1332,5000;3566,3499;-9,8898;57,1550;-73,7142;0,0000;-552,9934;0,0000;-152,5700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;4499,3374
373;5;13;AgentUDE;11,2500;0,0000;4328,6894;0,0000;122,1026;-956,8877;6,6212;0,0000;0,0000;-448,7650;0,0000;0,0000;0,5464;0,0000;0,0000;0,0000;10577,9236
373;5;13;Bunnie;5,0000;0,0000;3879,7968;0,0000;186,7143;-1080,1057;149,6511;0,0000;0,0000;-258,1150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;197,0850
374;5;14;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25841,8314
374;5;14;CrocodileAgent;0,0000;0,0000;41,2281;0,0000;0,0000;-24,3464;44,9699;0,0000;0,0000;-5,2800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-27726,2080
374;5;14;SPOT;0,0100;0,0000;0,0000;-5,5966;0,0000;0,0000;24,4823;0,0000;0,0000;-0,0800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-18263,6445
374;5;14;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
374;5;14;EWIIS3;3,2854;0,0000;3526,9502;0,0000;1,7802;-538,6866;0,0000;-541,9714;0,0000;-1,7350;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-11967,5508
374;5;14;VidyutVanika;0,0000;0,0000;2219,4895;-9,2262;54,3697;-75,3845;0,0000;-506,4772;0,0000;-152,5700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;6029,5387
374;5;14;AgentUDE;0,0000;0,0000;4404,6504;0,0000;155,4383;-1033,7460;0,0000;-58,8661;0,0000;-448,7650;0,0000;0,0000;0,6019;0,0000;0,0000;0,0000;13597,2371
374;5;14;Bunnie;0,0000;0,0000;2933,5621;0,0000;89,8473;-936,8570;713,0512;0,0000;0,0000;-258,1150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;2738,5735
375;5;15;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25841,8164
375;5;15;CrocodileAgent;0,0000;0,0000;41,0705;0,0000;0,0000;-21,7380;49,2254;0,0000;0,0000;-5,2800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-27662,9300
375;5;15;SPOT;0,0100;0,0000;0,0000;-28,6196;0,0000;0,0000;144,4353;0,0000;0,0000;-0,0800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-18147,8988
375;5;15;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
375;5;15;EWIIS3;3,2854;0,0000;3535,5329;0,0000;2,4762;-180,6610;0,0000;-666,8314;0,0000;-1,7350;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-9275,4837
375;5;15;VidyutVanika;0,0000;0,0000;2188,1119;-23,6716;62,7956;-110,9508;0,0000;-476,3819;0,0000;-152,5700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;7516,8718
375;5;15;AgentUDE;0,0000;0,0000;4384,2479;0,0000;75,5690;-1198,4361;8,3639;0,0000;0,0000;-448,7650;0,0000;0,0000;0,6963;0,0000;0,0000;0,0000;16418,9131
375;5;15;Bunnie;0,0000;0,0000;3609,7200;0,0000;15,7255;-1036,2320;478,9525;0,0000;0,0000;-258,1150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;5548,6245
376;5;16;default broker;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-0,0150;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;25841,8014
376;5;16;CrocodileAgent;0,0000;0,0000;34,1664;0,0000;0,0000;-9,8198;43,0730;0,0000;0,0000;-5,2800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-27600,7905
376;5;16;SPOT;0,0100;0,0000;0,0000;-15,7042;0,0000;0,0000;81,2106;0,0000;0,0000;-0,0800;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-18082,4624
376;5;16;COLDPower18;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000
376;5;16;EWIIS3;3,2854;0,0000;3703,1530;0,0000;0,3035;-323,0089;0,0000;-541,0790;0,0000;-1,7350;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;-6434,5647
376;5;16;VidyutVanika;0,0000;0,0000;2105,0758;-15,8554;72,4552;-143,0202;0,0000;-571,0272;0,0000;-152,5700;0,0000;0,0000;0,0000;0,0000;0,0000;0,0000;8811,9299
376;5;16;AgentUDE;0,0000;0,0000;4506,4991;0,0000;0,0000;-1175,9242;189,3127;0,0000;0,0000;-448,7650;0,0000;0,0000;0,6834;0,0000;0,0000;0,0000;19490,7191
