game;timeslot;broker;netDemand;mktQty;mktCost;imbalance;imbalanceCost;mktImbCost;estCost
PowerTAC_2018_Finals_1;362;AgentUDE;-21064.903;0.000;0.000;-21071.503;-1262.716;-454.811;-454.811
PowerTAC_2018_Finals_1;362;EWIIS3;-8524.139;7523.474;-170.507;-1000.665;-59.965;-21.599;-21.599
PowerTAC_2018_Finals_1;362;VidyutVanika;-7729.260;3318.502;-95.431;-4410.758;-264.316;-95.203;-95.203
PowerTAC_2018_Finals_1;362;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;362;default broker;0.000;29508.361;-574.438;29508.361;1768.297;636.914;0.000
PowerTAC_2018_Finals_1;363;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;363;Bunnie;-20598.120;0.000;0.000;-20598.120;-194.504;105.037;-565.885
PowerTAC_2018_Finals_1;363;SPOT;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;363;AgentUDE;-16694.218;13485.762;-376.188;-3206.056;-30.300;16.349;-88.079
PowerTAC_2018_Finals_1;363;EWIIS3;-8818.315;5008.614;-282.921;-3809.701;-35.974;19.427;-104.663
PowerTAC_2018_Finals_1;363;VidyutVanika;-8305.310;3969.386;-152.561;-4335.924;-40.943;22.110;-119.119
PowerTAC_2018_Finals_1;363;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;363;default broker;0.000;35468.445;-920.020;35468.445;335.209;-180.866;0.000
PowerTAC_2018_Finals_1;364;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;364;Bunnie;-15951.795;20146.921;-533.403;4195.125;-122.722;-6.369;0.000
PowerTAC_2018_Finals_1;364;SPOT;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;364;AgentUDE;-19230.403;16520.058;-435.293;-2703.745;79.094;4.105;-70.895
PowerTAC_2018_Finals_1;364;EWIIS3;-9246.678;4804.574;-193.935;-4442.105;129.847;6.744;-116.477
PowerTAC_2018_Finals_1;364;VidyutVanika;-7193.500;4824.010;-177.760;-2369.490;69.263;3.598;-62.131
PowerTAC_2018_Finals_1;364;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;364;default broker;0.000;47468.638;-1224.218;47468.638;-1388.619;-72.071;0.000
PowerTAC_2018_Finals_1;365;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;365;Bunnie;-21688.687;20598.120;-600.969;-1090.568;40.951;16.138;-31.818
PowerTAC_2018_Finals_1;365;SPOT;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;365;AgentUDE;-16204.342;17681.109;-526.373;1482.167;-55.686;-21.933;0.000
PowerTAC_2018_Finals_1;365;EWIIS3;-11112.502;5200.393;-218.075;-5912.110;222.003;87.487;-172.489
PowerTAC_2018_Finals_1;365;VidyutVanika;-8654.000;5537.420;-204.942;-3116.580;117.029;46.119;-90.928
PowerTAC_2018_Finals_1;365;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;365;default broker;0.000;53420.885;-1393.391;53420.885;-2005.986;-790.523;0.000
PowerTAC_2018_Finals_1;366;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;366;Bunnie;-20909.864;20254.818;-712.738;-655.046;27.275;3.454;-5.895
PowerTAC_2018_Finals_1;366;SPOT;146.230;0.000;0.000;146.230;-6.089;-0.771;0.000
PowerTAC_2018_Finals_1;366;AgentUDE;-13675.690;17694.436;-687.354;4018.745;-167.334;-21.189;0.000
PowerTAC_2018_Finals_1;366;EWIIS3;-11715.670;7278.254;-311.623;-4437.416;184.766;23.397;-46.283
PowerTAC_2018_Finals_1;366;VidyutVanika;-8167.150;4528.746;-157.641;-3638.404;151.497;19.184;-32.746
PowerTAC_2018_Finals_1;366;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;366;default broker;0.000;46204.149;-1499.076;46204.149;-1923.860;-243.616;0.000
PowerTAC_2018_Finals_1;367;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;367;Bunnie;-20504.397;21688.687;-1026.769;1184.291;90.968;42.432;0.000
PowerTAC_2018_Finals_1;367;SPOT;927.960;0.000;0.000;927.960;71.278;33.248;0.000
PowerTAC_2018_Finals_1;367;AgentUDE;-13106.894;16171.878;-830.547;3058.385;234.920;109.579;0.000
PowerTAC_2018_Finals_1;367;EWIIS3;-14315.962;9890.603;-370.538;-4425.360;-339.920;-158.556;-158.556
PowerTAC_2018_Finals_1;367;VidyutVanika;-8252.810;5936.627;-285.080;-2316.183;-177.910;-82.987;-82.987
PowerTAC_2018_Finals_1;367;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;367;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;368;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;368;Bunnie;-19258.777;20909.864;-791.466;1651.087;142.178;67.840;0.000
PowerTAC_2018_Finals_1;368;SPOT;341.150;0.000;0.000;341.150;29.377;14.017;0.000
PowerTAC_2018_Finals_1;368;AgentUDE;-17434.140;16222.843;-970.343;-1217.898;-104.876;-50.041;-50.041
PowerTAC_2018_Finals_1;368;EWIIS3;-11398.599;12052.354;-574.540;653.755;56.296;26.861;0.000
PowerTAC_2018_Finals_1;368;VidyutVanika;-8161.690;5631.179;-279.153;-2530.511;-217.908;-103.973;-103.973
PowerTAC_2018_Finals_1;368;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;368;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;369;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;369;Bunnie;-18257.403;17730.284;-696.840;-527.119;21.912;4.612;-17.662
PowerTAC_2018_Finals_1;369;SPOT;765.680;0.000;0.000;765.680;-31.828;-6.699;0.000
PowerTAC_2018_Finals_1;369;AgentUDE;-17137.745;16253.422;-811.445;-884.323;36.760;7.737;-29.631
PowerTAC_2018_Finals_1;369;EWIIS3;-11999.343;14267.719;-474.041;2268.376;-94.293;-19.846;0.000
PowerTAC_2018_Finals_1;369;VidyutVanika;-8449.170;4838.337;-249.344;-3610.833;150.097;31.591;-120.990
PowerTAC_2018_Finals_1;369;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;369;default broker;0.000;47357.373;-1204.429;47357.373;-1968.578;-414.322;0.000
PowerTAC_2018_Finals_1;370;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;370;Bunnie;-16615.072;19258.777;-730.270;2643.705;8.496;-4.991;0.000
PowerTAC_2018_Finals_1;370;SPOT;927.830;0.000;0.000;927.830;2.982;-1.752;0.000
PowerTAC_2018_Finals_1;370;AgentUDE;-16754.101;16271.769;-871.239;-477.532;-1.535;0.902;-17.632
PowerTAC_2018_Finals_1;370;EWIIS3;-12629.600;14470.079;-577.380;1840.480;5.915;-3.475;0.000
PowerTAC_2018_Finals_1;370;VidyutVanika;-8907.255;4560.986;-232.703;-4346.269;-13.780;8.206;-160.476
PowerTAC_2018_Finals_1;370;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;370;default broker;-1.300;0.000;0.000;-1.300;-0.004;0.002;-0.048
PowerTAC_2018_Finals_1;371;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;371;Bunnie;-17279.447;18257.403;-872.361;977.956;0.752;-3.333;0.000
PowerTAC_2018_Finals_1;371;SPOT;3025.920;0.000;0.000;3025.920;2.328;-10.314;0.000
PowerTAC_2018_Finals_1;371;AgentUDE;-13691.704;16282.777;-775.250;2591.073;1.994;-8.832;0.000
PowerTAC_2018_Finals_1;371;EWIIS3;-12581.098;11632.602;-625.229;-948.495;-0.730;3.233;-32.423
PowerTAC_2018_Finals_1;371;VidyutVanika;-8396.100;4463.850;-238.526;-3932.250;-3.025;13.403;-134.419
PowerTAC_2018_Finals_1;371;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;371;default broker;-0.592;0.000;0.000;-0.592;-0.000;0.002;-0.020
PowerTAC_2018_Finals_1;372;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;372;Bunnie;-18199.675;16615.072;-1123.300;-1584.603;-130.393;-56.927;-56.927
PowerTAC_2018_Finals_1;372;SPOT;606.710;0.000;0.000;606.710;49.925;21.796;0.000
PowerTAC_2018_Finals_1;372;AgentUDE;-16139.126;15418.254;-863.625;-727.472;-59.862;-26.135;-26.135
PowerTAC_2018_Finals_1;372;EWIIS3;-12646.116;10498.536;-662.807;-2147.580;-176.719;-77.153;-77.153
PowerTAC_2018_Finals_1;372;VidyutVanika;-7642.030;4470.242;-226.030;-3171.788;-260.999;-113.947;-113.947
PowerTAC_2018_Finals_1;372;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;372;default broker;-0.354;0.000;0.000;-0.354;-0.029;-0.013;-0.013
PowerTAC_2018_Finals_1;373;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;373;Bunnie;-19563.437;17279.447;-775.774;-2283.991;-217.529;-97.374;-97.374
PowerTAC_2018_Finals_1;373;SPOT;891.690;0.000;0.000;891.690;84.925;38.016;0.000
PowerTAC_2018_Finals_1;373;AgentUDE;-16825.799;15709.551;-1001.843;-1116.247;-106.312;-47.589;-47.589
PowerTAC_2018_Finals_1;373;EWIIS3;-12778.611;10401.360;-597.523;-2377.251;-226.412;-101.350;-101.350
PowerTAC_2018_Finals_1;373;VidyutVanika;-9025.903;4681.579;-326.972;-4344.324;-413.758;-185.213;-185.213
PowerTAC_2018_Finals_1;373;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;373;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;374;CrocodileAgent;-0.408;0.000;0.000;-0.408;-0.034;-0.016;-0.003
PowerTAC_2018_Finals_1;374;Bunnie;-14817.120;18199.675;-957.186;3382.555;278.951;133.103;0.000
PowerTAC_2018_Finals_1;374;SPOT;724.000;0.000;0.000;724.000;59.706;28.489;0.000
PowerTAC_2018_Finals_1;374;AgentUDE;-18038.452;16156.161;-911.821;-1888.891;-155.772;-74.328;-74.328
PowerTAC_2018_Finals_1;374;EWIIS3;-14217.864;11021.982;-441.934;-3195.882;-263.556;-125.758;-125.758
PowerTAC_2018_Finals_1;374;VidyutVanika;-8589.850;4879.397;-357.140;-3710.453;-305.992;-146.006;-146.006
PowerTAC_2018_Finals_1;374;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;374;default broker;-0.423;0.000;0.000;-0.423;-0.035;-0.017;-0.003
PowerTAC_2018_Finals_1;375;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;375;Bunnie;-17552.533;19563.437;-962.298;2010.904;166.465;77.266;0.000
PowerTAC_2018_Finals_1;375;SPOT;560.350;0.000;0.000;560.350;46.387;21.531;0.000
PowerTAC_2018_Finals_1;375;AgentUDE;-18228.378;16911.757;-913.260;-1323.220;-109.538;-50.843;-50.843
PowerTAC_2018_Finals_1;375;EWIIS3;-14684.679;10811.034;-21.603;-3873.645;-320.666;-148.839;-148.839
PowerTAC_2018_Finals_1;375;VidyutVanika;-8260.980;4638.891;-343.676;-3622.089;-299.841;-139.173;-139.173
PowerTAC_2018_Finals_1;375;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;375;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;376;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;376;Bunnie;-21010.104;14817.120;-407.535;-6192.985;-658.080;-299.116;-299.116
PowerTAC_2018_Finals_1;376;SPOT;1199.460;0.000;0.000;1199.460;127.457;57.933;0.000
PowerTAC_2018_Finals_1;376;AgentUDE;-18980.142;17441.060;-1136.162;-1545.682;-164.248;-74.655;-74.655
PowerTAC_2018_Finals_1;376;EWIIS3;-14996.617;11312.248;-492.989;-3684.369;-391.509;-177.952;-177.952
PowerTAC_2018_Finals_1;376;VidyutVanika;-8367.200;4213.687;-384.487;-4153.513;-441.361;-200.611;-200.611
PowerTAC_2018_Finals_1;376;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;376;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;377;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;377;Bunnie;-18406.836;17552.533;-1211.522;-854.303;-69.752;-33.727;-33.727
PowerTAC_2018_Finals_1;377;SPOT;201.380;0.000;0.000;201.380;16.442;7.950;0.000
PowerTAC_2018_Finals_1;377;AgentUDE;-17131.394;18059.338;-971.226;921.344;75.226;36.374;0.000
PowerTAC_2018_Finals_1;377;EWIIS3;-14219.851;12052.841;-16.748;-2167.011;-176.932;-85.552;-85.552
PowerTAC_2018_Finals_1;377;VidyutVanika;-7408.510;5124.180;-379.125;-2284.330;-186.511;-90.184;-90.184
PowerTAC_2018_Finals_1;377;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;377;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;378;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;378;Bunnie;-14884.423;21010.104;-1150.030;6125.681;-20.980;-140.566;0.000
PowerTAC_2018_Finals_1;378;SPOT;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;378;AgentUDE;-16756.210;18059.341;-1224.844;1303.131;-4.463;-29.903;0.000
PowerTAC_2018_Finals_1;378;EWIIS3;-12461.939;10869.172;-35.001;-1592.767;5.455;36.549;-118.138
PowerTAC_2018_Finals_1;378;VidyutVanika;-6025.760;4512.607;-448.664;-1513.153;5.182;34.722;-112.233
PowerTAC_2018_Finals_1;378;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;378;default broker;-0.799;0.000;0.000;-0.799;0.003;0.018;-0.059
PowerTAC_2018_Finals_1;379;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;379;Bunnie;-12810.740;18406.836;-1271.598;5596.096;-33.831;-18.023;0.000
PowerTAC_2018_Finals_1;379;SPOT;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;379;AgentUDE;-13861.915;17316.966;-1036.162;3455.051;-20.887;-11.128;0.000
PowerTAC_2018_Finals_1;379;EWIIS3;-10191.437;8063.339;-85.015;-2128.098;12.865;6.854;-91.301
PowerTAC_2018_Finals_1;379;VidyutVanika;-4592.399;4145.250;-287.083;-447.150;2.703;1.440;-19.184
PowerTAC_2018_Finals_1;379;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;379;default broker;-2.218;0.000;0.000;-2.218;0.013;0.007;-0.095
PowerTAC_2018_Finals_1;380;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;380;Bunnie;-14923.151;18459.031;-1128.626;3535.880;-9.258;-3.259;0.000
PowerTAC_2018_Finals_1;380;SPOT;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;380;AgentUDE;-13774.262;15934.946;-1025.657;2160.684;-5.658;-1.991;0.000
PowerTAC_2018_Finals_1;380;EWIIS3;-7337.090;4849.013;-98.474;-2488.077;6.515;2.293;-22.393
PowerTAC_2018_Finals_1;380;VidyutVanika;-4767.910;4177.843;-367.916;-590.067;1.545;0.544;-5.311
PowerTAC_2018_Finals_1;380;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;380;default broker;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;381;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;381;Bunnie;-14632.312;12810.740;-1496.065;-1821.572;-164.647;-76.313;-76.313
PowerTAC_2018_Finals_1;381;SPOT;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;381;AgentUDE;-16498.398;15070.672;-1082.956;-1427.726;-129.048;-59.813;-59.813
PowerTAC_2018_Finals_1;381;EWIIS3;-6002.320;3844.376;-20.455;-2157.944;-195.050;-90.405;-90.405
PowerTAC_2018_Finals_1;381;VidyutVanika;-4424.830;3708.259;-394.623;-716.571;-64.769;-30.020;-30.020
PowerTAC_2018_Finals_1;381;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;381;default broker;-1.796;0.000;0.000;-1.796;-0.162;-0.075;-0.075
PowerTAC_2018_Finals_1;382;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;382;Bunnie;-13299.026;12930.574;-1168.749;-368.451;-27.438;-12.772;-12.772
PowerTAC_2018_Finals_1;382;SPOT;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;382;AgentUDE;-19081.976;17316.967;-796.551;-1765.009;-131.437;-61.184;-61.184
PowerTAC_2018_Finals_1;382;EWIIS3;-6159.674;5217.065;-106.079;-942.608;-70.194;-32.675;-32.675
PowerTAC_2018_Finals_1;382;VidyutVanika;-4450.700;3039.094;-267.298;-1411.606;-105.120;-48.933;-48.933
PowerTAC_2018_Finals_1;382;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;382;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;383;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;383;Bunnie;-12925.477;14632.312;-1159.531;1706.835;132.770;59.012;0.000
PowerTAC_2018_Finals_1;383;SPOT;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;383;AgentUDE;-21634.677;17316.967;-850.730;-4317.710;-335.862;-149.281;-149.281
PowerTAC_2018_Finals_1;383;EWIIS3;-6099.181;6487.810;-114.722;388.630;30.230;13.437;0.000
PowerTAC_2018_Finals_1;383;VidyutVanika;-5645.090;2633.519;-316.304;-3011.571;-234.261;-104.122;-104.122
PowerTAC_2018_Finals_1;383;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;383;default broker;-0.488;0.000;0.000;-0.488;-0.038;-0.017;-0.017
PowerTAC_2018_Finals_1;384;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;384;Bunnie;-18766.035;13299.026;-1073.831;-5467.009;-426.948;-170.821;-170.821
PowerTAC_2018_Finals_1;384;SPOT;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;384;AgentUDE;-21915.463;18864.579;-804.312;-3050.884;-238.260;-95.327;-95.327
PowerTAC_2018_Finals_1;384;EWIIS3;-8056.006;7888.407;-203.337;-167.599;-13.089;-5.237;-5.237
PowerTAC_2018_Finals_1;384;VidyutVanika;-7184.910;2517.517;-304.642;-4667.393;-364.502;-145.837;-145.837
PowerTAC_2018_Finals_1;384;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;384;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;385;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;385;Bunnie;-20851.973;12925.477;-1089.787;-7926.496;-644.004;-261.268;-261.268
PowerTAC_2018_Finals_1;385;SPOT;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;385;AgentUDE;-24214.938;20084.933;-688.432;-4130.005;-335.550;-136.131;-136.131
PowerTAC_2018_Finals_1;385;EWIIS3;-7222.801;8686.460;-255.494;1463.659;118.918;48.244;0.000
PowerTAC_2018_Finals_1;385;VidyutVanika;-6053.960;2551.926;-321.724;-3502.034;-284.530;-115.432;-115.432
PowerTAC_2018_Finals_1;385;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;385;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;386;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;386;Bunnie;-17570.827;18805.966;-900.161;1235.139;-8.046;-10.142;0.000
PowerTAC_2018_Finals_1;386;SPOT;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;386;AgentUDE;-25135.558;33714.285;-884.786;8583.527;-56.074;-70.483;0.000
PowerTAC_2018_Finals_1;386;EWIIS3;-6339.654;7251.842;-219.371;912.188;-5.942;-7.490;0.000
PowerTAC_2018_Finals_1;386;VidyutVanika;-6308.690;2513.151;-326.338;-3795.539;24.724;31.167;-115.769
PowerTAC_2018_Finals_1;386;COLDPower18;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;386;default broker;0.000;0.000;0.000;0.000;0.000;-0.000;0.000
PowerTAC_2018_Finals_1;387;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;387;Bunnie;-18163.104;20648.890;-868.948;2485.786;177.269;78.604;0.000
PowerTAC_2018_Finals_1;387;SPOT;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;387;AgentUDE;-26026.466;22206.230;-700.029;-3826.836;-272.904;-121.010;-121.010
PowerTAC_2018_Finals_1;387;EWIIS3;-5892.529;7010.013;-76.278;1117.484;79.691;35.337;0.000
PowerTAC_2018_Finals_1;387;VidyutVanika;-7966.420;3666.156;-270.577;-4300.264;-306.665;-135.981;-135.981
PowerTAC_2018_Finals_1;387;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;387;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;388;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;388;Bunnie;-15732.376;15352.650;-857.300;-379.727;-31.213;-13.128;-13.128
PowerTAC_2018_Finals_1;388;SPOT;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;388;AgentUDE;-32576.674;24695.171;-953.075;-7888.103;-648.395;-272.707;-272.707
PowerTAC_2018_Finals_1;388;EWIIS3;-7202.583;6687.093;-197.760;-515.490;-42.373;-17.821;-17.821
PowerTAC_2018_Finals_1;388;VidyutVanika;-7506.470;4999.406;-249.711;-2507.064;-206.078;-86.674;-86.674
PowerTAC_2018_Finals_1;388;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;388;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;389;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;389;Bunnie;-20026.774;20877.779;-1010.453;851.005;70.032;33.461;0.000
PowerTAC_2018_Finals_1;389;SPOT;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;389;AgentUDE;-24909.198;26231.608;-949.946;1315.810;108.283;51.737;0.000
PowerTAC_2018_Finals_1;389;EWIIS3;-8815.836;7857.482;-286.665;-958.354;-78.866;-37.682;-37.682
PowerTAC_2018_Finals_1;389;VidyutVanika;-7005.870;5546.395;-330.865;-1459.475;-120.106;-57.386;-57.386
PowerTAC_2018_Finals_1;389;COLDPower18;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;389;default broker;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;390;CrocodileAgent;0.000;0.000;0.000;0.000;0.000;0.000;0.000
PowerTAC_2018_Finals_1;390;Bunnie;-19469.323;20266.126;-1179.940;796.804;74.493;34.558;0.000
PowerTAC_2018_Finals_1;390;SPOT;31.120;0.000;0.000;31.120;2.909;1.350;0.000
PowerTAC_2018_Finals_1;390;AgentUDE;-25430.327;24881.272;-926.393;-555.655;-51.948;-24.099;-6.141
